"METHOD_CONSTRUCTION_ID","BORE_HOLE_ID","WELL_ID","METHOD_CONSTRUCTION_CODE","OTHER_METHOD_CONSTRUCTION"
961502729,10024772,"1502729","1",
961502730,10024773,"1502730","7",
961502731,10024774,"1502731","1",
961502732,10024775,"1502732","1",
961502733,10024776,"1502733","1",
961502734,10024777,"1502734","1",
961502735,10024778,"1502735","1",
961502736,10024779,"1502736","1",
961502737,10024780,"1502737","1",
961502738,10024781,"1502738","1",
961502739,10024782,"1502739","1",
961502740,10024783,"1502740","1",
961502741,10024784,"1502741","1",
961502742,10024785,"1502742","1",
961502743,10024786,"1502743","1",
961502744,10024787,"1502744","1",
961502745,10024788,"1502745","1",
961502746,10024789,"1502746","1",
961502747,10024790,"1502747","1",
961502748,10024791,"1502748","1",
961502749,10024792,"1502749","1",
961502750,10024793,"1502750","1",
961502751,10024794,"1502751","1",
961502752,10024795,"1502752","1",
961502753,10024796,"1502753","1",
961502754,10024797,"1502754","1",
961502755,10024798,"1502755","1",
961502756,10024799,"1502756","1",
961502757,10024800,"1502757","1",
961502758,10024801,"1502758","1",
961502759,10024802,"1502759","1",
961502760,10024803,"1502760","1",
961502761,10024804,"1502761","1",
961502762,10024805,"1502762","1",
961502763,10024806,"1502763","1",
961502764,10024807,"1502764","1",
961502765,10024808,"1502765","1",
961502766,10024809,"1502766","1",
961502767,10024810,"1502767","1",
961502768,10024811,"1502768","1",
961502769,10024812,"1502769","1",
961502770,10024813,"1502770","1",
961502771,10024814,"1502771","1",
961502772,10024815,"1502772","1",
961502773,10024816,"1502773","1",
961502774,10024817,"1502774","1",
961502775,10024818,"1502775","1",
961502776,10024819,"1502776","1",
961502777,10024820,"1502777","1",
961502778,10024821,"1502778","1",
961502779,10024822,"1502779","1",
961502780,10024823,"1502780","1",
961502781,10024824,"1502781","1",
961502782,10024825,"1502782","1",
961502783,10024826,"1502783","1",
961502784,10024827,"1502784","1",
961502785,10024828,"1502785","1",
961502786,10024829,"1502786","1",
961502787,10024830,"1502787","1",
961502788,10024831,"1502788","1",
961502789,10024832,"1502789","1",
961502790,10024833,"1502790","1",
961502791,10024834,"1502791","1",
961502792,10024835,"1502792","1",
961502793,10024836,"1502793","1",
961502794,10024837,"1502794","1",
961502795,10024838,"1502795","7",
961502796,10024839,"1502796","1",
961502797,10024840,"1502797","1",
961502798,10024841,"1502798","1",
961502799,10024842,"1502799","1",
961502800,10024843,"1502800","1",
961502801,10024844,"1502801","1",
961502802,10024845,"1502802","1",
961502803,10024846,"1502803","1",
961502804,10024847,"1502804","1",
961502805,10024848,"1502805","1",
961502806,10024849,"1502806","1",
961502807,10024850,"1502807","1",
961502808,10024851,"1502808","1",
961502809,10024852,"1502809","1",
961502810,10024853,"1502810","1",
961502811,10024854,"1502811","1",
961502812,10024855,"1502812","1",
961502813,10024856,"1502813","1",
961502814,10024857,"1502814","1",
961502815,10024858,"1502815","1",
961502816,10024859,"1502816","7",
961502817,10024860,"1502817","1",
961502818,10024861,"1502818","1",
961502819,10024862,"1502819","7",
961502820,10024863,"1502820","1",
961502821,10024864,"1502821","1",
961502822,10024865,"1502822","1",
961502823,10024866,"1502823","1",
961502824,10024867,"1502824","1",
961502825,10024868,"1502825","1",
961502826,10024869,"1502826","1",
961502827,10024870,"1502827","1",
961502828,10024871,"1502828","1",
961502829,10024872,"1502829","1",
961502830,10024873,"1502830","1",
961502831,10024874,"1502831","1",
961502832,10024875,"1502832","1",
961502833,10024876,"1502833","1",
961502834,10024877,"1502834","1",
961502835,10024878,"1502835","1",
961502836,10024879,"1502836","1",
961502837,10024880,"1502837","1",
961502838,10024881,"1502838","1",
961502839,10024882,"1502839","1",
961502840,10024883,"1502840","1",
961502841,10024884,"1502841","1",
961502842,10024885,"1502842","1",
961502843,10024886,"1502843","1",
961502844,10024887,"1502844","1",
961502845,10024888,"1502845","1",
961502846,10024889,"1502846","1",
961502847,10024890,"1502847","1",
961502848,10024891,"1502848","1",
961502849,10024892,"1502849","1",
961502850,10024893,"1502850","1",
961502851,10024894,"1502851","1",
961502852,10024895,"1502852","1",
961502853,10024896,"1502853","1",
961502854,10024897,"1502854","1",
961502855,10024898,"1502855","1",
961502856,10024899,"1502856","1",
961502857,10024900,"1502857","1",
961502858,10024901,"1502858","1",
961502859,10024902,"1502859","1",
961502860,10024903,"1502860","1",
961502861,10024904,"1502861","1",
961502862,10024905,"1502862","1",
961502863,10024906,"1502863","1",
961502864,10024907,"1502864","1",
961502865,10024908,"1502865","1",
961502866,10024909,"1502866","1",
961502867,10024910,"1502867","1",
961502868,10024911,"1502868","1",
961502869,10024912,"1502869","1",
961502870,10024913,"1502870","1",
961502871,10024914,"1502871","1",
961502872,10024915,"1502872","1",
961502873,10024916,"1502873","1",
961502874,10024917,"1502874","1",
961502875,10024918,"1502875","1",
961502876,10024919,"1502876","1",
961502877,10024920,"1502877","1",
961502878,10024921,"1502878","1",
961502879,10024922,"1502879","1",
961502880,10024923,"1502880","1",
961502881,10024924,"1502881","1",
961502882,10024925,"1502882","1",
961502883,10024926,"1502883","1",
961502884,10024927,"1502884","1",
961502885,10024928,"1502885","1",
961502886,10024929,"1502886","1",
961502887,10024930,"1502887","1",
961502888,10024931,"1502888","1",
961502889,10024932,"1502889","1",
961502890,10024933,"1502890","1",
961502891,10024934,"1502891","1",
961502892,10024935,"1502892","1",
961502893,10024936,"1502893","1",
961502894,10024937,"1502894","1",
961502895,10024938,"1502895","1",
961502896,10024939,"1502896","1",
961502897,10024940,"1502897","1",
961502898,10024941,"1502898","1",
961502899,10024942,"1502899","1",
961502900,10024943,"1502900","1",
961502901,10024944,"1502901","1",
961502902,10024945,"1502902","1",
961502903,10024946,"1502903","1",
961502904,10024947,"1502904","1",
961502905,10024948,"1502905","1",
961502906,10024949,"1502906","1",
961502907,10024950,"1502907","1",
961502908,10024951,"1502908","1",
961502909,10024952,"1502909","1",
961502910,10024953,"1502910","1",
961502911,10024954,"1502911","1",
961502912,10024955,"1502912","1",
961502913,10024956,"1502913","1",
961502914,10024957,"1502914","1",
961502915,10024958,"1502915","1",
961502916,10024959,"1502916","1",
961502917,10024960,"1502917","1",
961502918,10024961,"1502918","1",
961502919,10024962,"1502919","1",
961502920,10024963,"1502920","1",
961502921,10024964,"1502921","1",
961502922,10024965,"1502922","1",
961502923,10024966,"1502923","1",
961502924,10024967,"1502924","1",
961502925,10024968,"1502925","1",
961502926,10024969,"1502926","1",
961502927,10024970,"1502927","1",
961502928,10024971,"1502928","1",
961502929,10024972,"1502929","1",
961502930,10024973,"1502930","1",
961502931,10024974,"1502931","1",
961502932,10024975,"1502932","1",
961502933,10024976,"1502933","1",
961502934,10024977,"1502934","7",
961502935,10024978,"1502935","1",
961502936,10024979,"1502936","1",
961502937,10024980,"1502937","1",
961502938,10024981,"1502938","1",
961502939,10024982,"1502939","1",
961502940,10024983,"1502940","1",
961502941,10024984,"1502941","1",
961502942,10024985,"1502942","1",
961502943,10024986,"1502943","7",
961502944,10024987,"1502944","1",
961502945,10024988,"1502945","1",
961502946,10024989,"1502946","1",
961502947,10024990,"1502947","1",
961502948,10024991,"1502948","1",
961502949,10024992,"1502949","1",
961502950,10024993,"1502950","1",
961502951,10024994,"1502951","7",
961502952,10024995,"1502952","1",
961502953,10024996,"1502953","1",
961502954,10024997,"1502954","1",
961502955,10024998,"1502955","1",
961502956,10024999,"1502956","1",
961502957,10025000,"1502957","1",
961502958,10025001,"1502958","1",
961502959,10025002,"1502959","1",
961502960,10025003,"1502960","1",
961502961,10025004,"1502961","1",
961502962,10025005,"1502962","1",
961502963,10025006,"1502963","1",
961502964,10025007,"1502964","1",
961502965,10025008,"1502965","1",
961502966,10025009,"1502966","1",
961502967,10025010,"1502967","1",
961502968,10025011,"1502968","1",
961502969,10025012,"1502969","1",
961502970,10025013,"1502970","1",
961502971,10025014,"1502971","1",
961502972,10025015,"1502972","1",
961502973,10025016,"1502973","1",
961502974,10025017,"1502974","1",
961502975,10025018,"1502975","1",
961502976,10025019,"1502976","1",
961502977,10025020,"1502977","1",
961502978,10025021,"1502978","1",
961502979,10025022,"1502979","1",
961502980,10025023,"1502980","1",
961502981,10025024,"1502981","1",
961502982,10025025,"1502982","1",
961502983,10025026,"1502983","1",
961502984,10025027,"1502984","1",
961502985,10025028,"1502985","7",
961502986,10025029,"1502986","1",
961502987,10025030,"1502987","1",
961502988,10025031,"1502988","1",
961502989,10025032,"1502989","1",
961502990,10025033,"1502990","1",
961502991,10025034,"1502991","1",
961502992,10025035,"1502992","1",
961502993,10025036,"1502993","1",
961502994,10025037,"1502994","1",
961502995,10025038,"1502995","1",
961502996,10025039,"1502996","1",
961502997,10025040,"1502997","1",
961502998,10025041,"1502998","7",
961502999,10025042,"1502999","1",
961503000,10025043,"1503000","7",
961503001,10025044,"1503001","7",
961503002,10025045,"1503002","1",
961503003,10025046,"1503003","7",
961503004,10025047,"1503004","7",
961503005,10025048,"1503005","7",
961503006,10025049,"1503006","7",
961503007,10025050,"1503007","1",
961503008,10025051,"1503008","1",
961503009,10025052,"1503009","1",
961503010,10025053,"1503010","7",
961503011,10025054,"1503011","1",
961503012,10025055,"1503012","1",
961503013,10025056,"1503013","1",
961503014,10025057,"1503014","1",
961503015,10025058,"1503015","1",
961503016,10025059,"1503016","1",
961503017,10025060,"1503017","1",
961503018,10025061,"1503018","1",
961503019,10025062,"1503019","1",
961503020,10025063,"1503020","1",
961503021,10025064,"1503021","1",
961503022,10025065,"1503022","1",
961503023,10025066,"1503023","1",
961503024,10025067,"1503024","1",
961503025,10025068,"1503025","1",
961503026,10025069,"1503026","1",
961503027,10025070,"1503027","1",
961503028,10025071,"1503028","1",
961503029,10025072,"1503029","1",
961503030,10025073,"1503030","1",
961503031,10025074,"1503031","1",
961503032,10025075,"1503032","1",
961503033,10025076,"1503033","1",
961503034,10025077,"1503034","1",
961503035,10025078,"1503035","1",
961503036,10025079,"1503036","7",
961503037,10025080,"1503037","1",
961503038,10025081,"1503038","1",
961503039,10025082,"1503039","1",
961503040,10025083,"1503040","1",
961503041,10025084,"1503041","1",
961503042,10025085,"1503042","1",
961503043,10025086,"1503043","1",
961503044,10025087,"1503044","1",
961503045,10025088,"1503045","1",
961503046,10025089,"1503046","1",
961503047,10025090,"1503047","1",
961503048,10025091,"1503048","1",
961503049,10025092,"1503049","1",
961503050,10025093,"1503050","1",
961503051,10025094,"1503051","1",
961503052,10025095,"1503052","1",
961503053,10025096,"1503053","1",
961503054,10025097,"1503054","1",
961503055,10025098,"1503055","1",
961503056,10025099,"1503056","1",
961503057,10025100,"1503057","1",
961503058,10025101,"1503058","1",
961503059,10025102,"1503059","1",
961503060,10025103,"1503060","1",
961503061,10025104,"1503061","1",
961503062,10025105,"1503062","1",
961503063,10025106,"1503063","1",
961503064,10025107,"1503064","1",
961503065,10025108,"1503065","1",
961503066,10025109,"1503066","1",
961503067,10025110,"1503067","7",
961503068,10025111,"1503068","1",
961503069,10025112,"1503069","1",
961503070,10025113,"1503070","1",
961503071,10025114,"1503071","1",
961503072,10025115,"1503072","7",
961503073,10025116,"1503073","1",
961503074,10025117,"1503074","1",
961503075,10025118,"1503075","7",
961503076,10025119,"1503076","7",
961503077,10025120,"1503077","1",
961503078,10025121,"1503078","1",
961503079,10025122,"1503079","7",
961503080,10025123,"1503080","1",
961503081,10025124,"1503081","7",
961503082,10025125,"1503082","7",
961503083,10025126,"1503083","7",
961503084,10025127,"1503084","7",
961503085,10025128,"1503085","1",
961503086,10025129,"1503086","1",
961503087,10025130,"1503087","7",
961503088,10025131,"1503088","7",
961503089,10025132,"1503089","1",
961503090,10025133,"1503090","1",
961503091,10025134,"1503091","7",
961503092,10025135,"1503092","7",
961503093,10025136,"1503093","1",
961503094,10025137,"1503094","1",
961503095,10025138,"1503095","1",
961503096,10025139,"1503096","1",
961503097,10025140,"1503097","1",
961503098,10025141,"1503098","1",
961503099,10025142,"1503099","1",
961503100,10025143,"1503100","1",
961503101,10025144,"1503101","1",
961503102,10025145,"1503102","1",
961503103,10025146,"1503103","1",
961503104,10025147,"1503104","1",
961503105,10025148,"1503105","1",
961503106,10025149,"1503106","1",
961503107,10025150,"1503107","1",
961503108,10025151,"1503108","1",
961503109,10025152,"1503109","1",
961503110,10025153,"1503110","1",
961503111,10025154,"1503111","1",
961503112,10025155,"1503112","1",
961503113,10025156,"1503113","1",
961503114,10025157,"1503114","1",
961503115,10025158,"1503115","1",
961503116,10025159,"1503116","1",
961503117,10025160,"1503117","1",
961503118,10025161,"1503118","1",
961503119,10025162,"1503119","1",
961503120,10025163,"1503120","1",
961503121,10025164,"1503121","1",
961503122,10025165,"1503122","1",
961503123,10025166,"1503123","1",
961503124,10025167,"1503124","1",
961503125,10025168,"1503125","1",
961503126,10025169,"1503126","1",
961503127,10025170,"1503127","1",
961503128,10025171,"1503128","1",
961503129,10025172,"1503129","1",
961503130,10025173,"1503130","2",
961503131,10025174,"1503131","1",
961503132,10025175,"1503132","1",
961503133,10025176,"1503133","1",
961503134,10025177,"1503134","1",
961503135,10025178,"1503135","1",
961503136,10025179,"1503136","1",
961503137,10025180,"1503137","1",
961503138,10025181,"1503138","1",
961503139,10025182,"1503139","1",
961503140,10025183,"1503140","7",
961503141,10025184,"1503141","7",
961503142,10025185,"1503142","1",
961503143,10025186,"1503143","7",
961503144,10025187,"1503144","1",
961503145,10025188,"1503145","1",
961503146,10025189,"1503146","7",
961503147,10025190,"1503147","7",
961503148,10025191,"1503148","1",
961503149,10025192,"1503149","1",
961503150,10025193,"1503150","1",
961503151,10025194,"1503151","7",
961503152,10025195,"1503152","7",
961503153,10025196,"1503153","1",
961503154,10025197,"1503154","2",
961503155,10025198,"1503155","1",
961503156,10025199,"1503156","1",
961503157,10025200,"1503157","7",
961503158,10025201,"1503158","1",
961503159,10025202,"1503159","1",
961503160,10025203,"1503160","2",
961503161,10025204,"1503161","2",
961503162,10025205,"1503162","2",
961503163,10025206,"1503163","2",
961503164,10025207,"1503164","2",
961503165,10025208,"1503165","1",
961503166,10025209,"1503166","7",
961503167,10025210,"1503167","7",
961503168,10025211,"1503168","7",
961503169,10025212,"1503169","7",
961503170,10025213,"1503170","1",
961503171,10025214,"1503171","1",
961503172,10025215,"1503172","7",
961503173,10025216,"1503173","1",
961503174,10025217,"1503174","1",
961503175,10025218,"1503175","1",
961503176,10025219,"1503176","1",
961503177,10025220,"1503177","1",
961503178,10025221,"1503178","1",
961503179,10025222,"1503179","1",
961503180,10025223,"1503180","1",
961503181,10025224,"1503181","1",
961503182,10025225,"1503182","1",
