"WATER_ID","WELL_ID","PIPE_ID","Layer","kind","WATER_FOUND_DEPTH","WATER_FOUND_DEPTH_UOM"
933466945,"1511711",10582275,1,"1",93.00,"ft"
933466946,"1511712",10582276,1,"1",85.00,"ft"
933466947,"1511713",10582277,1,"1",55.00,"ft"
933466948,"1511714",10582278,1,"1",83.00,"ft"
933466949,"1511714",10582278,2,"1",91.00,"ft"
933466950,"1511714",10582278,3,"1",141.00,"ft"
933466951,"1511714",10582278,4,"1",164.00,"ft"
933466952,"1511715",10582279,1,"1",41.00,"ft"
933466953,"1511715",10582279,2,"1",57.00,"ft"
933466954,"1511716",10582280,1,"1",69.00,"ft"
933466955,"1511717",10582281,1,"1",63.00,"ft"
933466956,"1511717",10582281,2,"1",89.00,"ft"
933466957,"1511717",10582281,3,"1",130.00,"ft"
933466958,"1511717",10582281,4,"1",217.00,"ft"
933466959,"1511718",10582282,1,"1",55.00,"ft"
933466960,"1511719",10582283,1,"1",50.00,"ft"
933466961,"1511720",10582284,1,"1",70.00,"ft"
933466962,"1511721",10582285,1,"1",25.00,"ft"
933466963,"1511721",10582285,2,"1",33.00,"ft"
933466964,"1511721",10582285,3,"1",39.00,"ft"
933466965,"1511722",10582286,1,"1",47.00,"ft"
933466966,"1511723",10582287,1,"1",66.00,"ft"
933466967,"1511724",10582288,1,"1",60.00,"ft"
933466968,"1511724",10582288,2,"1",90.00,"ft"
933466969,"1511724",10582288,3,"1",107.00,"ft"
933466970,"1511725",10582289,1,"1",145.00,"ft"
933466971,"1511725",10582289,2,"1",212.00,"ft"
933466972,"1511725",10582289,3,"1",223.00,"ft"
933466973,"1511726",10582290,1,"1",60.00,"ft"
933466974,"1511727",10582291,1,"1",46.00,"ft"
933466975,"1511728",10582292,1,"1",58.00,"ft"
933466976,"1511728",10582292,2,"1",71.00,"ft"
933466977,"1511729",10582293,1,"1",72.00,"ft"
933466978,"1511730",10582294,1,"1",64.00,"ft"
933466979,"1511731",10582295,1,"1",62.00,"ft"
933466980,"1511732",10582296,1,"1",136.00,"ft"
933466981,"1511733",10582297,1,"1",73.00,"ft"
933466982,"1511734",10582298,1,"1",45.00,"ft"
933466983,"1511734",10582298,2,"1",83.00,"ft"
933466984,"1511735",10582299,1,"1",92.00,"ft"
933466985,"1511735",10582299,2,"1",121.00,"ft"
933466986,"1511736",10582300,1,"1",72.00,"ft"
933466987,"1511736",10582300,2,"1",94.00,"ft"
933466988,"1511738",10582302,1,"1",80.00,"ft"
933466989,"1511738",10582302,2,"1",90.00,"ft"
933466990,"1511739",10582303,1,"1",43.00,"ft"
933466991,"1511740",10582304,1,"1",85.00,"ft"
933466992,"1511740",10582304,2,"1",94.00,"ft"
933466993,"1511741",10582305,1,"1",15.00,"ft"
933466994,"1511741",10582305,2,"1",42.00,"ft"
933466995,"1511741",10582305,3,"1",65.00,"ft"
933466996,"1511742",10582306,1,"3",25.00,"ft"
933466997,"1511743",10582307,1,"1",28.00,"ft"
933466998,"1511743",10582307,2,"1",32.00,"ft"
933466999,"1511744",10582308,1,"1",30.00,"ft"
933467000,"1511744",10582308,2,"1",63.00,"ft"
933467001,"1511744",10582308,3,"1",94.00,"ft"
933467002,"1511745",10582309,1,"1",81.00,"ft"
933467003,"1511746",10582310,1,"1",34.00,"ft"
933467004,"1511747",10582311,1,"1",82.00,"ft"
933467005,"1511748",10582312,1,"1",191.00,"ft"
933467006,"1511749",10582313,1,"1",63.00,"ft"
933467007,"1511750",10582314,1,"1",86.00,"ft"
933467008,"1511751",10582315,1,"1",75.00,"ft"
933467009,"1511752",10582316,1,"1",95.00,"ft"
933467010,"1511753",10582317,1,"1",140.00,"ft"
933467011,"1511754",10582318,1,"1",192.00,"ft"
933467012,"1511755",10582319,1,"1",51.00,"ft"
933467013,"1511756",10582320,1,"1",186.00,"ft"
933467014,"1511757",10582321,1,"1",94.00,"ft"
933467015,"1511758",10582322,1,"1",138.00,"ft"
933467016,"1511759",10582323,1,"1",139.00,"ft"
933467017,"1511760",10582324,1,"1",49.00,"ft"
933467018,"1511761",10582325,1,"1",138.00,"ft"
933467019,"1511762",10582326,1,"1",35.00,"ft"
933467020,"1511763",10582327,1,"1",68.00,"ft"
933467021,"1511764",10582328,1,"1",78.00,"ft"
933467022,"1511765",10582329,1,"1",146.00,"ft"
933467023,"1511766",10582330,1,"1",134.00,"ft"
933467024,"1511767",10582331,1,"1",160.00,"ft"
933467025,"1511768",10582332,1,"1",57.00,"ft"
933467026,"1511769",10582333,1,"1",38.00,"ft"
933467027,"1511769",10582333,2,"1",55.00,"ft"
933467028,"1511770",10582334,1,"1",55.00,"ft"
933467029,"1511770",10582334,2,"2",77.00,"ft"
933467030,"1511771",10582335,1,"1",55.00,"ft"
933467031,"1511772",10582336,1,"1",78.00,"ft"
933467032,"1511773",10582337,1,"1",155.00,"ft"
933467033,"1511774",10582338,1,"1",97.00,"ft"
933467034,"1511775",10582339,1,"1",124.00,"ft"
933467035,"1511776",10582340,1,"1",85.00,"ft"
933467036,"1511776",10582340,2,"1",157.00,"ft"
933467037,"1511777",10582341,1,"1",80.00,"ft"
933467038,"1511778",10582342,1,"1",58.00,"ft"
933467039,"1511779",10582343,1,"1",85.00,"ft"
933467040,"1511779",10582343,2,"1",100.00,"ft"
933467041,"1511779",10582343,3,"1",113.00,"ft"
933467042,"1511780",10582344,1,"1",150.00,"ft"
933467043,"1511780",10582344,2,"1",170.00,"ft"
933467044,"1511781",10582345,1,"1",85.00,"ft"
933467045,"1511781",10582345,2,"1",135.00,"ft"
933467046,"1511782",10582346,1,"1",80.00,"ft"
933467047,"1511782",10582346,2,"1",160.00,"ft"
933467048,"1511782",10582346,3,"1",171.00,"ft"
933467049,"1511783",10582347,1,"1",60.00,"ft"
933467050,"1511783",10582347,2,"1",95.00,"ft"
933467051,"1511783",10582347,3,"1",135.00,"ft"
933467052,"1511784",10582348,1,"1",80.00,"ft"
933467053,"1511784",10582348,2,"1",140.00,"ft"
933467054,"1511784",10582348,3,"1",204.00,"ft"
933467055,"1511785",10582349,1,"1",76.00,"ft"
933467056,"1511786",10582350,1,"1",47.00,"ft"
933467057,"1511787",10582351,1,"1",74.00,"ft"
933467058,"1511788",10582352,1,"1",38.00,"ft"
933467059,"1511789",10582353,1,"1",30.00,"ft"
933467060,"1511790",10582354,1,"1",81.00,"ft"
933467061,"1511791",10582355,1,"1",70.00,"ft"
933467062,"1511791",10582355,2,"1",110.00,"ft"
933467063,"1511792",10582356,1,"1",28.00,"ft"
933467064,"1511793",10582357,1,"1",120.00,"ft"
933467065,"1511794",10582358,1,"1",94.00,"ft"
933467066,"1511795",10582359,1,"1",160.00,"ft"
933467067,"1511795",10582359,2,"1",180.00,"ft"
933467068,"1511796",10582360,1,"1",60.00,"ft"
933467069,"1511797",10582361,1,"1",37.00,"ft"
933467070,"1511798",10582362,1,"1",50.00,"ft"
933467071,"1511799",10582363,1,"1",48.00,"ft"
933467072,"1511800",10582364,1,"1",75.00,"ft"
933467073,"1511801",10582365,1,"1",82.00,"ft"
933467074,"1511802",10582366,1,"1",110.00,"ft"
933467075,"1511803",10582367,1,"1",110.00,"ft"
933467076,"1511804",10582368,1,"1",90.00,"ft"
933467077,"1511805",10582369,1,"1",138.00,"ft"
933467078,"1511806",10582370,1,"1",126.00,"ft"
933467079,"1511807",10582371,1,"1",212.00,"ft"
933467080,"1511808",10582372,1,"1",94.00,"ft"
933467081,"1511809",10582373,1,"1",126.00,"ft"
933467082,"1511810",10582374,1,"1",40.00,"ft"
933467083,"1511811",10582375,1,"1",107.00,"ft"
933467084,"1511812",10582376,1,"1",155.00,"ft"
933467085,"1511813",10582377,1,"1",36.00,"ft"
933467086,"1511814",10582378,1,"1",85.00,"ft"
933467087,"1511815",10582379,1,"1",96.00,"ft"
933467088,"1511816",10582380,1,"1",127.00,"ft"
933467089,"1511817",10582381,1,"1",77.00,"ft"
933467090,"1511818",10582382,1,"1",92.00,"ft"
933467091,"1511819",10582383,1,"1",84.00,"ft"
933467092,"1511820",10582384,1,"1",158.00,"ft"
933467093,"1511821",10582385,1,"1",104.00,"ft"
933467094,"1511822",10582386,1,"1",72.00,"ft"
933467095,"1511823",10582387,1,"1",56.00,"ft"
933467096,"1511824",10582388,1,"1",50.00,"ft"
933467097,"1511825",10582389,1,"1",112.00,"ft"
933467098,"1511826",10582390,1,"1",127.00,"ft"
933467099,"1511827",10582391,1,"1",55.00,"ft"
933467100,"1511828",10582392,1,"1",60.00,"ft"
933467101,"1511829",10582393,1,"1",61.00,"ft"
933467102,"1511830",10582394,1,"1",68.00,"ft"
933467103,"1511831",10582395,1,"1",35.00,"ft"
933467104,"1511832",10582396,1,"1",48.00,"ft"
933467105,"1511833",10582397,1,"1",100.00,"ft"
933467106,"1511834",10582398,1,"1",73.00,"ft"
933467107,"1511835",10582399,1,"1",60.00,"ft"
933467108,"1511835",10582399,2,"1",65.00,"ft"
933467109,"1511836",10582400,1,"1",65.00,"ft"
933467110,"1511836",10582400,2,"1",80.00,"ft"
933467111,"1511837",10582401,1,"1",200.00,"ft"
933467112,"1511837",10582401,2,"1",205.00,"ft"
933467113,"1511838",10582402,1,"1",38.00,"ft"
933467114,"1511838",10582402,2,"1",45.00,"ft"
933467115,"1511839",10582403,1,"1",100.00,"ft"
933467116,"1511840",10582404,1,"1",220.00,"ft"
933467117,"1511841",10582405,1,"1",70.00,"ft"
933467118,"1511841",10582405,2,"1",74.00,"ft"
933467119,"1511842",10582406,1,"1",25.00,"ft"
933467120,"1511842",10582406,2,"1",30.00,"ft"
933467121,"1511843",10582407,1,"1",40.00,"ft"
933467122,"1511843",10582407,2,"1",45.00,"ft"
933467123,"1511844",10582408,1,"1",104.00,"ft"
933467124,"1511845",10582409,1,"1",40.00,"ft"
933467125,"1511846",10582410,1,"1",101.00,"ft"
933467126,"1511846",10582410,2,"1",115.00,"ft"
933467127,"1511847",10582411,1,"1",80.00,"ft"
933467128,"1511847",10582411,2,"1",115.00,"ft"
933467129,"1511848",10582412,1,"1",110.00,"ft"
933467130,"1511848",10582412,2,"1",124.00,"ft"
933467131,"1511849",10582413,1,"2",130.00,"ft"
933467132,"1511850",10582414,1,"1",55.00,"ft"
933467133,"1511851",10582415,1,"1",183.00,"ft"
933467134,"1511852",10582416,1,"1",54.00,"ft"
933467135,"1511853",10582417,1,"1",75.00,"ft"
933467136,"1511854",10582418,1,"1",120.00,"ft"
933467137,"1511855",10582419,1,"1",103.00,"ft"
933467138,"1511856",10582420,1,"1",110.00,"ft"
933467139,"1511857",10582421,1,"1",680.00,"ft"
933467140,"1511858",10582422,1,"1",135.00,"ft"
933467141,"1511859",10582423,1,"1",50.00,"ft"
933467142,"1511860",10582424,1,"1",115.00,"ft"
933467143,"1511861",10582425,1,"1",35.00,"ft"
933467144,"1511862",10582426,1,"1",50.00,"ft"
933467145,"1511863",10582427,1,"5",85.00,"ft"
933467146,"1511864",10582428,1,"1",24.00,"ft"
933467147,"1511865",10582429,1,"1",34.00,"ft"
933467148,"1511866",10582430,1,"3",55.00,"ft"
933467149,"1511867",10582431,1,"1",36.00,"ft"
933467150,"1511868",10582432,1,"1",90.00,"ft"
933467151,"1511869",10582433,1,"1",55.00,"ft"
933467152,"1511870",10582434,1,"1",90.00,"ft"
933467153,"1511871",10582435,1,"1",85.00,"ft"
933467154,"1511872",10582436,1,"1",53.00,"ft"
933467155,"1511872",10582436,2,"1",64.00,"ft"
933467156,"1511873",10582437,1,"1",334.00,"ft"
933467157,"1511874",10582438,1,"1",50.00,"ft"
933467158,"1511874",10582438,2,"1",84.00,"ft"
933467159,"1511875",10582439,1,"1",90.00,"ft"
933467160,"1511875",10582439,2,"1",163.00,"ft"
933467161,"1511876",10582440,1,"1",58.00,"ft"
933467162,"1511877",10582441,1,"1",40.00,"ft"
933467163,"1511877",10582441,2,"1",74.00,"ft"
933467164,"1511878",10582442,1,"1",71.00,"ft"
933467165,"1511879",10582443,1,"1",62.00,"ft"
933467166,"1511880",10582444,1,"1",51.00,"ft"
933467167,"1511880",10582444,2,"1",65.00,"ft"
933467168,"1511881",10582445,1,"1",81.00,"ft"
933467169,"1511881",10582445,2,"1",95.00,"ft"
933467170,"1511882",10582446,1,"3",209.00,"ft"
933467171,"1511883",10582447,1,"1",63.00,"ft"
933467172,"1511884",10582448,1,"1",60.00,"ft"
933467173,"1511884",10582448,2,"1",83.00,"ft"
933467174,"1511885",10582449,1,"1",169.00,"ft"
933467175,"1511886",10582450,1,"1",110.00,"ft"
933467176,"1511887",10582451,1,"1",55.00,"ft"
933467177,"1511888",10582452,1,"1",80.00,"ft"
933467178,"1511889",10582453,1,"1",272.00,"ft"
933467179,"1511890",10582454,1,"1",95.00,"ft"
933467180,"1511891",10582455,1,"1",26.00,"ft"
933467181,"1511892",10582456,1,"1",90.00,"ft"
933467182,"1511892",10582456,2,"5",155.00,"ft"
933467183,"1511893",10582457,1,"1",57.00,"ft"
933467184,"1511894",10582458,1,"1",42.00,"ft"
933467185,"1511895",10582459,1,"1",69.00,"ft"
933467186,"1511896",10582460,1,"1",57.00,"ft"
933467187,"1511897",10582461,1,"1",58.00,"ft"
933467188,"1511898",10582462,1,"1",59.00,"ft"
933467189,"1511899",10582463,1,"1",60.00,"ft"
933467190,"1511900",10582464,1,"5",107.00,"ft"
933467191,"1511901",10582465,1,"1",50.00,"ft"
933467192,"1511901",10582465,2,"1",120.00,"ft"
933467193,"1511901",10582465,3,"1",185.00,"ft"
933467194,"1511901",10582465,4,"1",206.00,"ft"
933467195,"1511902",10582466,1,"1",75.00,"ft"
933467196,"1511902",10582466,2,"1",120.00,"ft"
933467197,"1511903",10582467,1,"1",75.00,"ft"
933467198,"1511903",10582467,2,"1",125.00,"ft"
933467199,"1511903",10582467,3,"1",160.00,"ft"
933467200,"1511904",10582468,1,"1",64.00,"ft"
933467201,"1511905",10582469,1,"1",122.00,"ft"
933467202,"1511906",10582470,1,"1",108.00,"ft"
933467203,"1511907",10582471,1,"1",68.00,"ft"
933467204,"1511908",10582472,1,"1",34.00,"ft"
933467205,"1511909",10582473,1,"1",65.00,"ft"
933467206,"1511909",10582473,2,"1",78.00,"ft"
933467207,"1511910",10582474,1,"1",129.00,"ft"
933467208,"1511911",10582475,1,"1",114.00,"ft"
933467209,"1511912",10582476,1,"1",46.00,"ft"
933467210,"1511913",10582477,1,"1",45.00,"ft"
933467211,"1511913",10582477,2,"1",54.00,"ft"
933467212,"1511914",10582478,1,"1",68.00,"ft"
933467213,"1511915",10582479,1,"1",82.00,"ft"
933467214,"1511916",10582480,1,"1",86.00,"ft"
933467215,"1511917",10582481,1,"1",46.00,"ft"
933467216,"1511918",10582482,1,"1",62.00,"ft"
933467217,"1511919",10582483,1,"1",97.00,"ft"
933467218,"1511920",10582484,1,"1",52.00,"ft"
933467219,"1511921",10582485,1,"1",90.00,"ft"
933467220,"1511921",10582485,2,"1",138.00,"ft"
933467221,"1511922",10582486,1,"1",314.00,"ft"
933467222,"1511923",10582487,1,"1",118.00,"ft"
933467223,"1511924",10582488,1,"1",80.00,"ft"
933467224,"1511925",10582489,1,"1",50.00,"ft"
933467225,"1511926",10582490,1,"1",80.00,"ft"
933467226,"1511927",10582491,1,"1",55.00,"ft"
933467227,"1511927",10582491,2,"1",88.00,"ft"
933467228,"1511928",10582492,1,"3",105.00,"ft"
933467229,"1511928",10582492,2,"5",170.00,"ft"
933467230,"1511929",10582493,1,"1",55.00,"ft"
933467231,"1511930",10582494,1,"1",73.00,"ft"
933467232,"1511931",10582495,1,"1",84.00,"ft"
933467233,"1511932",10582496,1,"3",101.00,"ft"
933467234,"1511933",10582497,1,"1",88.00,"ft"
933467235,"1511934",10582498,1,"1",59.00,"ft"
933467236,"1511935",10582499,1,"1",59.00,"ft"
933467237,"1511936",10582500,1,"1",70.00,"ft"
933467238,"1511936",10582500,2,"1",95.00,"ft"
933467239,"1511936",10582500,3,"1",115.00,"ft"
933467240,"1511937",10582501,1,"1",57.00,"ft"
933467241,"1511938",10582502,1,"1",58.00,"ft"
933467242,"1511939",10582503,1,"1",81.00,"ft"
933467243,"1511940",10582504,1,"3",100.00,"ft"
933467244,"1511940",10582504,2,"3",109.00,"ft"
933467245,"1511941",10582505,1,"3",115.00,"ft"
933467246,"1511942",10582506,1,"1",60.00,"ft"
933467247,"1511942",10582506,2,"1",128.00,"ft"
933467248,"1511943",10582507,1,"1",57.00,"ft"
933467249,"1511944",10582508,1,"1",104.00,"ft"
933467250,"1511945",10582509,1,"1",98.00,"ft"
933467251,"1511946",10582510,1,"1",58.00,"ft"
933467252,"1511947",10582511,1,"1",45.00,"ft"
933467253,"1511948",10582512,1,"1",207.00,"ft"
933467254,"1511949",10582513,1,"1",45.00,"ft"
933467255,"1511950",10582514,1,"1",106.00,"ft"
933467256,"1511951",10582515,1,"1",56.00,"ft"
933467257,"1511952",10582516,1,"1",65.00,"ft"
933467258,"1511953",10582517,1,"1",69.00,"ft"
933467259,"1511954",10582518,1,"1",74.00,"ft"
933467260,"1511955",10582519,1,"1",58.00,"ft"
933467261,"1511956",10582520,1,"1",46.00,"ft"
933467262,"1511957",10582521,1,"1",38.00,"ft"
933467263,"1511958",10582522,1,"1",90.00,"ft"
933467264,"1511958",10582522,2,"1",115.00,"ft"
933467265,"1511959",10582523,1,"1",128.00,"ft"
933467266,"1511960",10582524,1,"1",129.00,"ft"
933467267,"1511961",10582525,1,"1",42.00,"ft"
933467268,"1511962",10582526,1,"1",124.00,"ft"
933467269,"1511963",10582527,1,"1",59.00,"ft"
933467270,"1511964",10582528,1,"1",124.00,"ft"
933467271,"1511965",10582529,1,"1",135.00,"ft"
933467272,"1511965",10582529,2,"1",162.00,"ft"
933467273,"1511966",10582530,1,"1",55.00,"ft"
933467274,"1511967",10582531,1,"1",133.00,"ft"
933467275,"1511968",10582532,1,"1",38.00,"ft"
933467276,"1511969",10582533,1,"1",82.00,"ft"
933467277,"1511970",10582534,1,"1",59.00,"ft"
933467278,"1511971",10582535,1,"1",112.00,"ft"
933467279,"1511972",10582536,1,"1",64.00,"ft"
933467280,"1511973",10582537,1,"1",62.00,"ft"
933467281,"1511974",10582538,1,"1",64.00,"ft"
933467282,"1511975",10582539,1,"3",123.00,"ft"
933467283,"1511976",10582540,1,"1",35.00,"ft"
933467284,"1511977",10582541,1,"1",55.00,"ft"
933467285,"1511978",10582542,1,"1",57.00,"ft"
933467286,"1511979",10582543,1,"1",59.00,"ft"
933467287,"1511980",10582544,1,"1",42.00,"ft"
933467288,"1511981",10582545,1,"1",45.00,"ft"
933467289,"1511982",10582546,1,"1",85.00,"ft"
933467290,"1511983",10582547,1,"1",118.00,"ft"
933467291,"1511984",10582548,1,"1",72.00,"ft"
933467292,"1511985",10582549,1,"1",108.00,"ft"
933467293,"1511986",10582550,1,"1",99.00,"ft"
933467294,"1511987",10582551,1,"1",299.00,"ft"
933467295,"1511988",10582552,1,"3",228.00,"ft"
933467296,"1511989",10582553,1,"1",107.00,"ft"
933467297,"1511990",10582554,1,"1",85.00,"ft"
933467298,"1511991",10582555,1,"1",50.00,"ft"
933467299,"1511992",10582556,1,"1",137.00,"ft"
933467300,"1511992",10582556,2,"1",168.00,"ft"
933467301,"1511993",10582557,1,"1",104.00,"ft"
933467302,"1511994",10582558,1,"1",32.00,"ft"
933467303,"1511994",10582558,2,"1",43.00,"ft"
933467304,"1511995",10582559,1,"1",98.00,"ft"
933467305,"1511996",10582560,1,"1",46.00,"ft"
933467306,"1511997",10582561,1,"3",124.00,"ft"
933467307,"1511998",10582562,1,"1",60.00,"ft"
933467308,"1511999",10582563,1,"1",135.00,"ft"
933467309,"1511999",10582563,2,"1",237.00,"ft"
933467310,"1512000",10582564,1,"1",73.00,"ft"
933467311,"1512001",10582565,1,"1",90.00,"ft"
933467312,"1512001",10582565,2,"1",169.00,"ft"
933467313,"1512002",10582566,1,"1",128.00,"ft"
933467314,"1512003",10582567,1,"1",48.00,"ft"
933467315,"1512004",10582568,1,"1",58.00,"ft"
933467316,"1512004",10582568,2,"1",68.00,"ft"
933467317,"1512005",10582569,1,"1",90.00,"ft"
933467318,"1512005",10582569,2,"1",98.00,"ft"
933467319,"1512006",10582570,1,"1",70.00,"ft"
933467320,"1512007",10582571,1,"1",49.00,"ft"
933467321,"1512008",10582572,1,"1",273.00,"ft"
933467322,"1512009",10582573,1,"1",37.00,"ft"
933467323,"1512010",10582574,1,"1",98.00,"ft"
933467324,"1512011",10582575,1,"1",83.00,"ft"
933467325,"1512012",10582576,1,"1",148.00,"ft"
933467326,"1512013",10582577,1,"1",51.00,"ft"
933467327,"1512014",10582578,1,"1",58.00,"ft"
933467328,"1512015",10582579,1,"1",48.00,"ft"
933467329,"1512016",10582580,1,"1",48.00,"ft"
933467330,"1512017",10582581,1,"1",77.00,"ft"
933467331,"1512018",10582582,1,"1",34.00,"ft"
933467332,"1512019",10582583,1,"1",73.00,"ft"
933467333,"1512020",10582584,1,"1",50.00,"ft"
933467334,"1512021",10582585,1,"1",95.00,"ft"
933467335,"1512022",10582586,1,"1",51.00,"ft"
933467336,"1512023",10582587,1,"1",74.00,"ft"
933467337,"1512024",10582588,1,"1",76.00,"ft"
933467338,"1512025",10582589,1,"1",48.00,"ft"
933467339,"1512025",10582589,2,"1",99.00,"ft"
933467340,"1512026",10582590,1,"1",40.00,"ft"
933467341,"1512027",10582591,1,"1",120.00,"ft"
933467342,"1512027",10582591,2,"1",131.00,"ft"
933467343,"1512028",10582592,1,"1",50.00,"ft"
933467344,"1512029",10582593,1,"1",128.00,"ft"
933467345,"1512030",10582594,1,"1",123.00,"ft"
933467346,"1512031",10582595,1,"1",74.00,"ft"
933467347,"1512032",10582596,1,"1",60.00,"ft"
933467348,"1512033",10582597,1,"1",90.00,"ft"
933467349,"1512033",10582597,2,"1",225.00,"ft"
933467350,"1512033",10582597,3,"1",286.00,"ft"
933467351,"1512034",10582598,1,"1",98.00,"ft"
933467352,"1512035",10582599,1,"1",51.00,"ft"
933467353,"1512036",10582600,1,"1",146.00,"ft"
933467354,"1512037",10582601,1,"1",90.00,"ft"
933467355,"1512038",10582602,1,"1",155.00,"ft"
933467356,"1512039",10582603,1,"1",120.00,"ft"
933467357,"1512039",10582603,2,"1",138.00,"ft"
933467358,"1512039",10582603,3,"1",148.00,"ft"
933467359,"1512040",10582604,1,"1",46.00,"ft"
933467360,"1512041",10582605,1,"1",86.00,"ft"
933467361,"1512042",10582606,1,"1",51.00,"ft"
933467362,"1512044",10582607,1,"1",126.00,"ft"
933467363,"1512045",10582608,1,"3",203.00,"ft"
933467364,"1512045",10582608,2,"1",205.00,"ft"
933467365,"1512046",10582609,1,"1",140.00,"ft"
933467366,"1512046",10582609,2,"1",150.00,"ft"
933467367,"1512047",10582610,1,"1",118.00,"ft"
933467368,"1512047",10582610,2,"1",121.00,"ft"
933467369,"1512048",10582611,1,"1",115.00,"ft"
933467370,"1512048",10582611,2,"1",125.00,"ft"
933467371,"1512049",10582612,1,"1",115.00,"ft"
933467372,"1512049",10582612,2,"1",125.00,"ft"
933467373,"1512050",10582613,1,"1",165.00,"ft"
933467374,"1512050",10582613,2,"1",170.00,"ft"
933467375,"1512051",10582614,1,"1",120.00,"ft"
933467376,"1512051",10582614,2,"1",170.00,"ft"
933467377,"1512052",10582615,1,"1",50.00,"ft"
933467378,"1512052",10582615,2,"1",125.00,"ft"
933467379,"1512053",10582616,1,"1",285.00,"ft"
933467380,"1512054",10582617,1,"1",125.00,"ft"
933467381,"1512054",10582617,2,"1",135.00,"ft"
933467382,"1512055",10582618,1,"1",105.00,"ft"
933467383,"1512055",10582618,2,"1",125.00,"ft"
933467384,"1512056",10582619,1,"1",41.00,"ft"
933467385,"1512057",10582620,1,"1",52.00,"ft"
933467386,"1512057",10582620,2,"5",87.00,"ft"
933467387,"1512058",10582621,1,"1",73.00,"ft"
933467388,"1512059",10582622,1,"1",48.00,"ft"
933467389,"1512060",10582623,1,"1",52.00,"ft"
933467390,"1512061",10582624,1,"1",58.00,"ft"
933467391,"1512062",10582625,1,"1",55.00,"ft"
933467392,"1512063",10582626,1,"1",92.00,"ft"
933467393,"1512064",10582627,1,"1",60.00,"ft"
933467394,"1512065",10582628,1,"1",100.00,"ft"
933467395,"1512066",10582629,1,"1",28.00,"ft"
933467396,"1512066",10582629,2,"1",34.00,"ft"
933467397,"1512066",10582629,3,"1",38.00,"ft"
933467398,"1512067",10582630,1,"1",52.00,"ft"
933467399,"1512067",10582630,2,"1",97.00,"ft"
933467400,"1512067",10582630,3,"1",116.00,"ft"
933467401,"1512067",10582630,4,"1",142.00,"ft"
