"PIPE_ID","WELL_ID","casing_number","Bore_Hole_ID","Comment","Alt_name"
10571406,"1500793",1,10022836,,
10571407,"1500794",1,10022837,,
10571408,"1500795",1,10022838,,
10571409,"1500796",1,10022839,,
10571410,"1500797",1,10022840,,
10571411,"1500798",1,10022841,,
10571412,"1500799",1,10022842,,
10571413,"1500800",1,10022843,,
10571414,"1500801",1,10022844,,
10571415,"1500802",1,10022845,,
10571416,"1500803",1,10022846,,
10571417,"1500804",1,10022847,,
10571418,"1500805",1,10022848,,
10571419,"1500806",1,10022849,,
10571420,"1500807",1,10022850,,
10571421,"1500808",1,10022851,,
10571422,"1500809",1,10022852,,
10571423,"1500810",1,10022853,,
10571424,"1500811",1,10022854,,
10571425,"1500812",1,10022855,,
10571426,"1500813",1,10022856,,
10571427,"1500814",1,10022857,,
10571428,"1500815",1,10022858,,
10571429,"1500816",1,10022859,,
10571430,"1500817",1,10022860,,
10571431,"1500818",1,10022861,,
10571432,"1500819",1,10022862,,
10571433,"1500820",1,10022863,,
10571434,"1500821",1,10022864,,
10571435,"1500822",1,10022865,,
10571436,"1500823",1,10022866,,
10571437,"1500824",1,10022867,,
10571438,"1500825",1,10022868,,
10571439,"1500826",1,10022869,,
10571440,"1500827",1,10022870,,
10571441,"1500828",1,10022871,,
10571442,"1500829",1,10022872,,
10571443,"1500830",1,10022873,,
10571444,"1500831",1,10022874,,
10571445,"1500832",1,10022875,,
10571446,"1500833",1,10022876,,
10571447,"1500834",1,10022877,,
10571448,"1500835",1,10022878,,
10571449,"1500836",1,10022879,,
10571450,"1500837",1,10022880,,
10571451,"1500838",1,10022881,,
10571452,"1500839",1,10022882,,
10571453,"1500840",1,10022883,,
10571454,"1500841",1,10022884,,
10571455,"1500842",1,10022885,,
10571456,"1500843",1,10022886,,
10571457,"1500844",1,10022887,,
10571458,"1500845",1,10022888,,
10571459,"1500846",1,10022889,,
10571460,"1500847",1,10022890,,
10571461,"1500848",1,10022891,,
10571462,"1500849",1,10022892,,
10571463,"1500850",1,10022893,,
10571464,"1500851",1,10022894,,
10571465,"1500852",1,10022895,,
10571466,"1500853",1,10022896,,
10571467,"1500854",1,10022897,,
10571468,"1500855",1,10022898,,
10571469,"1500856",1,10022899,,
10571470,"1500857",1,10022900,,
10571471,"1500858",1,10022901,,
10571472,"1500859",1,10022902,,
10571473,"1500860",1,10022903,,
10571474,"1500861",1,10022904,,
10571475,"1500862",1,10022905,,
10571476,"1500863",1,10022906,,
10571477,"1500864",1,10022907,,
10571478,"1500865",1,10022908,,
10571479,"1500866",1,10022909,,
10571480,"1500867",1,10022910,,
10571481,"1500868",1,10022911,,
10571482,"1500869",1,10022912,,
10571483,"1500870",1,10022913,,
10571484,"1500871",1,10022914,,
10571485,"1500872",1,10022915,,
10571486,"1500873",1,10022916,,
10571487,"1500874",1,10022917,,
10571488,"1500875",1,10022918,,
10571489,"1500876",1,10022919,,
10571490,"1500877",1,10022920,,
10571491,"1500878",1,10022921,,
10571492,"1500879",1,10022922,,
10571493,"1500880",1,10022923,,
10571494,"1500881",1,10022924,,
10571495,"1500882",1,10022925,,
10571496,"1500883",1,10022926,,
10571497,"1500884",1,10022927,,
10571498,"1500885",1,10022928,,
10571499,"1500886",1,10022929,,
10571500,"1500887",1,10022930,,
10571501,"1500888",1,10022931,,
10571502,"1500889",1,10022932,,
10571503,"1500890",1,10022933,,
10571504,"1500891",1,10022934,,
10571505,"1500892",1,10022935,,
10571506,"1500893",1,10022936,,
10571507,"1500894",1,10022937,,
10571508,"1500895",1,10022938,,
10571509,"1500896",1,10022939,,
10571510,"1500897",1,10022940,,
10571511,"1500898",1,10022941,,
10571512,"1500899",1,10022942,,
10571513,"1500900",1,10022943,,
10571514,"1500901",1,10022944,,
10571515,"1500902",1,10022945,,
10571516,"1500903",1,10022946,,
10571517,"1500904",1,10022947,,
10571518,"1500905",1,10022948,,
10571519,"1500906",1,10022949,,
10571520,"1500907",1,10022950,,
10571521,"1500908",1,10022951,,
10571522,"1500909",1,10022952,,
10571523,"1500910",1,10022953,,
10571524,"1500911",1,10022954,,
10571525,"1500912",1,10022955,,
10571526,"1500913",1,10022956,,
10571527,"1500914",1,10022957,,
10571528,"1500915",1,10022958,,
10571529,"1500916",1,10022959,,
10571530,"1500917",1,10022960,,
10571531,"1500918",1,10022961,,
10571532,"1500919",1,10022962,,
10571533,"1500920",1,10022963,,
10571534,"1500921",1,10022964,,
10571535,"1500922",1,10022965,,
10571536,"1500923",1,10022966,,
10571537,"1500924",1,10022967,,
10571538,"1500925",1,10022968,,
10571539,"1500926",1,10022969,,
10571540,"1500927",1,10022970,,
10571541,"1500928",1,10022971,,
10571542,"1500929",1,10022972,,
10571543,"1500930",1,10022973,,
10571544,"1500931",1,10022974,,
10571545,"1500932",1,10022975,,
10571546,"1500933",1,10022976,,
10571547,"1500934",1,10022977,,
10571548,"1500935",1,10022978,,
10571549,"1500936",1,10022979,,
10571550,"1500937",1,10022980,,
10571551,"1500938",1,10022981,,
10571552,"1500939",1,10022982,,
10571553,"1500940",1,10022983,,
10571554,"1500941",1,10022984,,
10571555,"1500942",1,10022985,,
10571556,"1500943",1,10022986,,
10571557,"1500944",1,10022987,,
10571558,"1500945",1,10022988,,
10571559,"1500946",1,10022989,,
10571560,"1500947",1,10022990,,
10571561,"1500948",1,10022991,,
10571562,"1500949",1,10022992,,
10571563,"1500950",1,10022993,,
10571564,"1500951",1,10022994,,
10571565,"1500952",1,10022995,,
10571566,"1500953",1,10022996,,
10571567,"1500954",1,10022997,,
10571568,"1500955",1,10022998,,
10571569,"1500956",1,10022999,,
10571570,"1500957",1,10023000,,
10571571,"1500958",1,10023001,,
10571572,"1500959",1,10023002,,
10571573,"1500960",1,10023003,,
10571574,"1500961",1,10023004,,
10571575,"1500962",1,10023005,,
10571576,"1500963",1,10023006,,
10571577,"1500964",1,10023007,,
10571578,"1500965",1,10023008,,
10571579,"1500966",1,10023009,,
10571580,"1500967",1,10023010,,
10571581,"1500968",1,10023011,,
10571582,"1500969",1,10023012,,
10571583,"1500970",1,10023013,,
10571584,"1500971",1,10023014,,
10571585,"1500972",1,10023015,,
10571586,"1500973",1,10023016,,
10571587,"1500974",1,10023017,,
10571588,"1500975",1,10023018,,
10571589,"1500976",1,10023019,,
10571590,"1500977",1,10023020,,
10571591,"1500978",1,10023021,,
10571592,"1500979",1,10023022,,
10571593,"1500980",1,10023023,,
10571594,"1500981",1,10023024,,
10571595,"1500982",1,10023025,,
10571596,"1500983",1,10023026,,
10571597,"1500984",1,10023027,,
10571598,"1500985",1,10023028,,
10571599,"1500986",1,10023029,,
10571600,"1500987",1,10023030,,
10571601,"1500988",1,10023031,,
10571602,"1500989",1,10023032,,
10571603,"1500990",1,10023033,,
10571604,"1500991",1,10023034,,
10571605,"1500992",1,10023035,,
10571606,"1500993",1,10023036,,
10571607,"1500994",1,10023037,,
10571608,"1500995",1,10023038,,
10571609,"1500996",1,10023039,,
10571610,"1500997",1,10023040,,
10571611,"1500998",1,10023041,,
10571612,"1500999",1,10023042,,
10571613,"1501000",1,10023043,,
10571614,"1501001",1,10023044,,
10571615,"1501002",1,10023045,,
10571616,"1501003",1,10023046,,
10571617,"1501004",1,10023047,,
10571618,"1501005",1,10023048,,
10571619,"1501006",1,10023049,,
10571620,"1501007",1,10023050,,
10571621,"1501008",1,10023051,,
10571622,"1501009",1,10023052,,
10571623,"1501010",1,10023053,,
10571624,"1501011",1,10023054,,
10571625,"1501012",1,10023055,,
10571626,"1501013",1,10023056,,
10571627,"1501014",1,10023057,,
10571628,"1501015",1,10023058,,
10571629,"1501016",1,10023059,,
10571630,"1501017",1,10023060,,
10571631,"1501018",1,10023061,,
10571632,"1501019",1,10023062,,
10571633,"1501020",1,10023063,,
10571634,"1501021",1,10023064,,
10571635,"1501022",1,10023065,,
10571636,"1501023",1,10023066,,
10571637,"1501024",1,10023067,,
10571638,"1501025",1,10023068,,
10571639,"1501026",1,10023069,,
10571640,"1501027",1,10023070,,
10571641,"1501028",1,10023071,,
10571642,"1501029",1,10023072,,
10571643,"1501030",1,10023073,,
10571644,"1501031",1,10023074,,
10571645,"1501032",1,10023075,,
10571646,"1501033",1,10023076,,
10571647,"1501034",1,10023077,,
10571648,"1501035",1,10023078,,
10571649,"1501036",1,10023079,,
10571650,"1501037",1,10023080,,
10571651,"1501038",1,10023081,,
10571652,"1501039",1,10023082,,
10571653,"1501040",1,10023083,,
10571654,"1501041",1,10023084,,
10571655,"1501042",1,10023085,,
10571656,"1501043",1,10023086,,
10571657,"1501044",1,10023087,,
10571658,"1501045",1,10023088,,
10571659,"1501046",1,10023089,,
10571660,"1501047",1,10023090,,
10571661,"1501048",1,10023091,,
10571662,"1501049",1,10023092,,
10571663,"1501050",1,10023093,,
10571664,"1501051",1,10023094,,
10571665,"1501052",1,10023095,,
10571666,"1501053",1,10023096,,
10571667,"1501054",1,10023097,,
10571668,"1501055",1,10023098,,
10571669,"1501056",1,10023099,,
10571670,"1501057",1,10023100,,
10571671,"1501058",1,10023101,,
10571672,"1501059",1,10023102,,
10571673,"1501060",1,10023103,,
10571674,"1501061",1,10023104,,
10571675,"1501062",1,10023105,,
10571676,"1501063",1,10023106,,
10571677,"1501064",1,10023107,,
10571678,"1501065",1,10023108,,
10571679,"1501066",1,10023109,,
10571680,"1501067",1,10023110,,
10571681,"1501068",1,10023111,,
10571682,"1501069",1,10023112,,
10571683,"1501070",1,10023113,,
10571684,"1501071",1,10023114,,
10571685,"1501072",1,10023115,,
10571686,"1501073",1,10023116,,
10571687,"1501074",1,10023117,,
10571688,"1501075",1,10023118,,
10571689,"1501076",1,10023119,,
10571690,"1501077",1,10023120,,
10571691,"1501078",1,10023121,,
10571692,"1501079",1,10023122,,
10571693,"1501080",1,10023123,,
10571694,"1501081",1,10023124,,
10571695,"1501082",1,10023125,,
10571696,"1501083",1,10023126,,
10571697,"1501084",1,10023127,,
10571698,"1501085",1,10023128,,
10571699,"1501086",1,10023129,,
10571700,"1501087",1,10023130,,
10571701,"1501088",1,10023131,,
10571702,"1501089",1,10023132,,
10571703,"1501090",1,10023133,,
10571704,"1501091",1,10023134,,
10571705,"1501092",1,10023135,,
10571706,"1501093",1,10023136,,
10571707,"1501094",1,10023137,,
10571708,"1501095",1,10023138,,
10571709,"1501096",1,10023139,,
10571710,"1501097",1,10023140,,
10571711,"1501098",1,10023141,,
10571712,"1501099",1,10023142,,
10571713,"1501100",1,10023143,,
10571714,"1501101",1,10023144,,
10571715,"1501102",1,10023145,,
10571716,"1501103",1,10023146,,
10571717,"1501104",1,10023147,,
10571718,"1501105",1,10023148,,
10571719,"1501106",1,10023149,,
10571720,"1501107",1,10023150,,
10571721,"1501108",1,10023151,,
10571722,"1501109",1,10023152,,
10571723,"1501110",1,10023153,,
10571724,"1501111",1,10023154,,
10571725,"1501112",1,10023155,,
10571726,"1501113",1,10023156,,
10571727,"1501114",1,10023157,,
10571728,"1501115",1,10023158,,
10571729,"1501116",1,10023159,,
10571730,"1501117",1,10023160,,
10571731,"1501118",1,10023161,,
10571732,"1501119",1,10023162,,
10571733,"1501120",1,10023163,,
10571734,"1501121",1,10023164,,
10571735,"1501122",1,10023165,,
10571736,"1501123",1,10023166,,
10571737,"1501124",1,10023167,,
10571738,"1501125",1,10023168,,
10571739,"1501126",1,10023169,,
10571740,"1501127",1,10023170,,
10571741,"1501128",1,10023171,,
10571742,"1501129",1,10023172,,
10571743,"1501130",1,10023173,,
10571744,"1501131",1,10023174,,
10571745,"1501132",1,10023175,,
10571746,"1501133",1,10023176,,
10571747,"1501134",1,10023177,,
10571748,"1501135",1,10023178,,
10571749,"1501136",1,10023179,,
10571750,"1501137",1,10023180,,
10571751,"1501138",1,10023181,,
10571752,"1501139",1,10023182,,
10571753,"1501140",1,10023183,,
10571754,"1501141",1,10023184,,
10571755,"1501142",1,10023185,,
10571756,"1501143",1,10023186,,
10571757,"1501144",1,10023187,,
10571758,"1501145",1,10023188,,
10571759,"1501146",1,10023189,,
10571760,"1501147",1,10023190,,
10571761,"1501148",1,10023191,,
10571762,"1501149",1,10023192,,
10571763,"1501150",1,10023193,,
10571764,"1501151",1,10023194,,
10571765,"1501152",1,10023195,,
10571766,"1501153",1,10023196,,
10571767,"1501154",1,10023197,,
10571768,"1501155",1,10023198,,
10571769,"1501156",1,10023199,,
10571770,"1501157",1,10023200,,
10571771,"1501158",1,10023201,,
10571772,"1501159",1,10023202,,
10571773,"1501160",1,10023203,,
10571774,"1501161",1,10023204,,
10571775,"1501162",1,10023205,,
10571776,"1501163",1,10023206,,
10571777,"1501164",1,10023207,,
10571778,"1501165",1,10023208,,
10571779,"1501166",1,10023209,,
10571780,"1501167",1,10023210,,
10571781,"1501168",1,10023211,,
10571782,"1501169",1,10023212,,
10571783,"1501170",1,10023213,,
10571784,"1501171",1,10023214,,
10571785,"1501172",1,10023215,,
10571786,"1501173",1,10023216,,
10571787,"1501174",1,10023217,,
10571788,"1501175",1,10023218,,
10571789,"1501176",1,10023219,,
10571790,"1501177",1,10023220,,
10571791,"1501178",1,10023221,,
10571792,"1501179",1,10023222,,
10571793,"1501180",1,10023223,,
10571794,"1501181",1,10023224,,
10571795,"1501182",1,10023225,,
10571796,"1501183",1,10023226,,
10571797,"1501184",1,10023227,,
10571798,"1501185",1,10023228,,
10571799,"1501186",1,10023229,,
10571800,"1501187",1,10023230,,
10571801,"1501188",1,10023231,,
10571802,"1501189",1,10023232,,
10571803,"1501190",1,10023233,,
10571804,"1501191",1,10023234,,
10571805,"1501192",1,10023235,,
10571806,"1501193",1,10023236,,
10571807,"1501194",1,10023237,,
10571808,"1501195",1,10023238,,
10571809,"1501196",1,10023239,,
10571810,"1501197",1,10023240,,
10571811,"1501198",1,10023241,,
10571812,"1501199",1,10023242,,
10571813,"1501200",1,10023243,,
10571814,"1501201",1,10023244,,
10571815,"1501202",1,10023245,,
10571816,"1501203",1,10023246,,
10571817,"1501204",1,10023247,,
10571818,"1501205",1,10023248,,
10571819,"1501206",1,10023249,,
10571820,"1501207",1,10023250,,
10571821,"1501208",1,10023251,,
10571822,"1501209",1,10023252,,
10571823,"1501210",1,10023253,,
10571824,"1501211",1,10023254,,
10571825,"1501212",1,10023255,,
10571826,"1501213",1,10023256,,
10571827,"1501214",1,10023257,,
10571828,"1501215",1,10023258,,
10571829,"1501216",1,10023259,,
10571830,"1501217",1,10023260,,
10571831,"1501218",1,10023261,,
10571832,"1501219",1,10023262,,
10571833,"1501220",1,10023263,,
10571834,"1501221",1,10023264,,
10571835,"1501222",1,10023265,,
10571836,"1501223",1,10023266,,
10571837,"1501224",1,10023267,,
10571838,"1501225",1,10023268,,
10571839,"1501226",1,10023269,,
10571840,"1501227",1,10023270,,
10571841,"1501228",1,10023271,,
10571842,"1501229",1,10023272,,
10571843,"1501230",1,10023273,,
10571844,"1501231",1,10023274,,
10571845,"1501232",1,10023275,,
10571846,"1501233",1,10023276,,
10571847,"1501234",1,10023277,,
10571848,"1501235",1,10023278,,
10571849,"1501236",1,10023279,,
10571850,"1501237",1,10023280,,
10571851,"1501238",1,10023281,,
10571852,"1501239",1,10023282,,
10571853,"1501240",1,10023283,,
10571854,"1501241",1,10023284,,
10571855,"1501242",1,10023285,,
10571856,"1501243",1,10023286,,
10571857,"1501244",1,10023287,,
10571858,"1501245",1,10023288,,
10571859,"1501246",1,10023289,,
10571860,"1501247",1,10023290,,
10571861,"1501248",1,10023291,,
10571862,"1501249",1,10023292,,
10571863,"1501250",1,10023293,,
10571864,"1501251",1,10023294,,
10571865,"1501252",1,10023295,,
10571866,"1501253",1,10023296,,
10571867,"1501254",1,10023297,,
10571868,"1501255",1,10023298,,
10571869,"1501256",1,10023299,,
10571870,"1501257",1,10023300,,
10571871,"1501258",1,10023301,,
10571872,"1501259",1,10023302,,
10571873,"1501260",1,10023303,,
10571874,"1501261",1,10023304,,
10571875,"1501262",1,10023305,,
10571876,"1501263",1,10023306,,
10571877,"1501264",1,10023307,,
10571878,"1501265",1,10023308,,
10571879,"1501266",1,10023309,,
10571880,"1501267",1,10023310,,
10571881,"1501268",1,10023311,,
10571882,"1501269",1,10023312,,
10571883,"1501270",1,10023313,,
10571884,"1501271",1,10023314,,
10571885,"1501272",1,10023315,,
10571886,"1501273",1,10023316,,
10571887,"1501274",1,10023317,,
10571888,"1501275",1,10023318,,
10571889,"1501276",1,10023319,,
10571890,"1501277",1,10023320,,
10571891,"1501278",1,10023321,,
10571892,"1501279",1,10023322,,
10571893,"1501280",1,10023323,,
10571894,"1501281",1,10023324,,
10571895,"1501282",1,10023325,,
10571896,"1501283",1,10023326,,
10571897,"1501284",1,10023327,,
10571898,"1501285",1,10023328,,
10571899,"1501286",1,10023329,,
10571900,"1501287",1,10023330,,
10571901,"1501288",1,10023331,,
10571902,"1501289",1,10023332,,
10571903,"1501290",1,10023333,,
10571904,"1501291",1,10023334,,
10571905,"1501292",1,10023335,,
10571906,"1501293",1,10023336,,
10571907,"1501294",1,10023337,,
10571908,"1501295",1,10023338,,
10571909,"1501296",1,10023339,,
10571910,"1501297",1,10023340,,
10571911,"1501298",1,10023341,,
10571912,"1501299",1,10023342,,
10571913,"1501300",1,10023343,,
10571914,"1501301",1,10023344,,
10571915,"1501302",1,10023345,,
10571916,"1501303",1,10023346,,
10571917,"1501304",1,10023347,,
10571918,"1501305",1,10023348,,
10571919,"1501306",1,10023349,,
10571920,"1501307",1,10023350,,
10571921,"1501308",1,10023351,,
10571922,"1501309",1,10023352,,
10571923,"1501310",1,10023353,,
10571924,"1501311",1,10023354,,
10571925,"1501312",1,10023355,,
10571926,"1501313",1,10023356,,
10571927,"1501314",1,10023357,,
10571928,"1501315",1,10023358,,
10571929,"1501316",1,10023359,,
10571930,"1501317",1,10023360,,
10571931,"1501318",1,10023361,,
10571932,"1501319",1,10023362,,
10571933,"1501320",1,10023363,,
10571934,"1501321",1,10023364,,
10571935,"1501322",1,10023365,,
10571936,"1501323",1,10023366,,
10571937,"1501324",1,10023367,,
10571938,"1501325",1,10023368,,
10571939,"1501326",1,10023369,,
10571940,"1501327",1,10023370,,
10571941,"1501328",1,10023371,,
10571942,"1501329",1,10023372,,
10571943,"1501330",1,10023373,,
10571944,"1501331",1,10023374,,
10571945,"1501332",1,10023375,,
10571946,"1501333",1,10023376,,
10571947,"1501334",1,10023377,,
10571948,"1501335",1,10023378,,
10571949,"1501336",1,10023379,,
10571950,"1501337",1,10023380,,
10571951,"1501338",1,10023381,,
10571952,"1501339",1,10023382,,
10571953,"1501340",1,10023383,,
10571954,"1501341",1,10023384,,
10571955,"1501342",1,10023385,,
10571956,"1501343",1,10023386,,
10571957,"1501344",1,10023387,,
10571958,"1501345",1,10023388,,
10571959,"1501346",1,10023389,,
10571960,"1501347",1,10023390,,
10571961,"1501348",1,10023391,,
10571962,"1501349",1,10023392,,
10571963,"1501350",1,10023393,,
10571964,"1501351",1,10023394,,
10571965,"1501352",1,10023395,,
10571966,"1501353",1,10023396,,
10571967,"1501354",1,10023397,,
10571968,"1501355",1,10023398,,
10571969,"1501356",1,10023399,,
10571970,"1501357",1,10023400,,
10571971,"1501358",1,10023401,,
10571972,"1501359",1,10023402,,
10571973,"1501360",1,10023403,,
10571974,"1501361",1,10023404,,
10571975,"1501362",1,10023405,,
10571976,"1501363",1,10023406,,
10571977,"1501364",1,10023407,,
10571978,"1501365",1,10023408,,
10571979,"1501366",1,10023409,,
10571980,"1501367",1,10023410,,
10571981,"1501368",1,10023411,,
10571982,"1501369",1,10023412,,
10571983,"1501370",1,10023413,,
10571984,"1501371",1,10023414,,
10571985,"1501372",1,10023415,,
10571986,"1501373",1,10023416,,
10571987,"1501374",1,10023417,,
10571988,"1501375",1,10023418,,
10571989,"1501376",1,10023419,,
10571990,"1501377",1,10023420,,
10571991,"1501378",1,10023421,,
10571992,"1501379",1,10023422,,
10571993,"1501380",1,10023423,,
10571994,"1501381",1,10023424,,
10571995,"1501382",1,10023425,,
10571996,"1501383",1,10023426,,
10571997,"1501384",1,10023427,,
10571998,"1501385",1,10023428,,
10571999,"1501386",1,10023429,,
10572000,"1501387",1,10023430,,
10572001,"1501388",1,10023431,,
10572002,"1501389",1,10023432,,
10572003,"1501390",1,10023433,,
10572004,"1501391",1,10023434,,
10572005,"1501392",1,10023435,,
10572006,"1501393",1,10023436,,
10572007,"1501394",1,10023437,,
10572008,"1501395",1,10023438,,
10572009,"1501396",1,10023439,,
10572010,"1501397",1,10023440,,
10572011,"1501398",1,10023441,,
10572012,"1501399",1,10023442,,
10572013,"1501400",1,10023443,,
10572014,"1501401",1,10023444,,
10572015,"1501402",1,10023445,,
10572016,"1501403",1,10023446,,
10572017,"1501404",1,10023447,,
10572018,"1501405",1,10023448,,
10572019,"1501406",1,10023449,,
