"SCREEN_ID","WELL_ID","PIPE_ID","Layer","Slot","SCRN_TOP_DEPTH","SCRN_END_DEPTH","SCRN_MATERIAL","SCRN_DEPTH_UOM","SCRN_DIAMETER_UOM","SCRN_DIAMETER"
1004976198,"7212003",1004976191,1,"10",3.10,6.10,"5","m","cm",4.21
1004976212,"7212004",1004976205,1,"10",3.10,4.57,"5","m","cm",4.24
1004976983,"7212027",1004976975,1,"10",0.91,3.35,"5","m","cm",4.21
1004976998,"7212028",1004976990,1,"10",0.91,3.35,"5","m","cm",4.21
1004977012,"7212029",1004977005,1,"10",5.49,6.40,"5","m","cm",4.21
1004977026,"7212030",1004977019,1,"10",5.49,6.40,"5","m","cm",4.21
1004977205,"7212037",1004977197,1,"10",21.95,25.00,"5","m","cm",4.82
1004977232,"7212038",1004977224,1,"10",21.95,25.00,"5","m","cm",4.82
1004977508,"7212049",1004977501,1,"10",1.50,4.57,"5","m","cm",4.82
1004978365,"7212067",1004978358,1,"10",3.10,6.10,"5","m","cm",4.21
1004978396,"7212069",1004978389,1,"10",4.27,5.79,"5","m","cm",6.03
1004978420,"7212070",1004978413,1,"5",4.27,5.79,"5","m","cm",6.03
1004978445,"7212071",1004978438,1,"10",3.10,4.57,"5","m","cm",6.03
1004980413,"7212187",1004980404,,,,,,"ft","inch",
1004980562,"7212188",1004980556,,,,,,"ft","inch",
1004980695,"7212190",1004980686,,,,,,"ft","inch",
1005004849,"7212375",1005004844,,,,,,"ft","inch",
1005013192,"7212506",1005013183,,,,,,"m","cm",
1005018216,"7212534",1005018211,1,"10",15.00,25.00,"5","ft","inch",2.00
1005018225,"7212535",1005018220,1,"10",10.00,45.00,"5","ft","inch",2.00
1004982884,"7212630",1004982877,,,,,,"ft","inch",
1004982894,"7212631",1004982887,1,,,,,"ft","inch",
1005000525,"7213035",1005000517,1,"14",42.00,46.00,"1","ft","inch",5.50
1005000553,"7213036",1005000547,,,,,,"ft","inch",
1005000794,"7213039",1005000788,,,,,,"ft","inch",
1005000816,"7213040",1005000808,,,,,,"ft","inch",
1005006707,"7213063",1005006702,,,,,,"ft","inch",
1005007461,"7213066",1005007456,,,,,,"ft","inch",
1005007597,"7213067",1005007592,,,,,,"ft","inch",
1005007606,"7213068",1005007601,,,,,,"ft","inch",
1005007973,"7213072",1005007960,,,,,,"ft","inch",
1005008385,"7213075",1005008371,,,,,,"ft","inch",
1005008569,"7213077",1005008557,,,,,,"ft","inch",
1005008829,"7213079",1005008814,,,,,,"ft","inch",
1005009663,"7213085",1005009652,,,,,,"ft","inch",
1005009944,"7213089",1005009930,,,,,,"ft","inch",
1005010558,"7213090",1005010544,,,,,,"ft","inch",
1005010762,"7213091",1005010748,,,,,,"ft","inch",
1005011504,"7213092",1005011493,,,,,,"ft","inch",
1005011753,"7213093",1005011740,,,,,,"ft","inch",
1005012020,"7213095",1005012007,,,,,,"ft","inch",
1005013540,"7213101",1005013529,,,,,,"ft","inch",
1005013582,"7213102",1005013570,,,,,,"ft","inch",
1005013664,"7213103",1005013651,,,,,,"ft","inch",
1005013747,"7213104",1005013733,,,,,,"ft","inch",
1005013828,"7213105",1005013817,,,,,,"ft","inch",
1005032258,"7213374",1005032251,1,"10",1.52,4.57,"5","m","cm",4.82
1005032280,"7213375",1005032273,1,"10",1.50,4.57,"5","m","cm",4.82
1005032551,"7213386",1005032543,1,"10",12.19,13.72,"5","m","cm",4.82
1005032582,"7213387",1005032574,1,"10",6.70,8.23,"5","m","cm",4.82
1005032597,"7213388",1005032589,1,"10",9.14,10.67,"5","m","cm",4.82
1005032612,"7213389",1005032604,1,"10",13.71,15.24,"5","m","cm",4.82
1005009998,"7213390",1005009990,1,"10",7.01,8.53,"5","m","cm",4.82
1005010013,"7213391",1005010005,1,"10",12.19,15.24,"5","m","cm",4.82
1005010027,"7213392",1005010020,1,"10",1.50,4.57,"5","m","cm",4.82
1005010040,"7213393",1005010033,1,"10",1.50,4.57,"5","m","cm",4.82
1005010053,"7213394",1005010046,1,"10",1.50,4.57,"5","m","cm",4.82
1005010291,"7213407",1005010284,1,"10",0.91,3.96,"5","m","cm",4.21
1005010305,"7213408",1005010298,1,"10",0.91,3.96,"5","m","cm",4.82
1005010319,"7213409",1005010312,1,"10",0.91,3.96,"5","m","cm",4.87
1005010363,"7213410",1005010356,1,"10",0.91,3.96,"5","m","cm",4.82
1005024352,"7213429",1005024345,1,"10",1.50,4.88,"5","m","cm",4.21
1005025890,"7213440",1005025883,1,"10",3.10,4.57,"5","m","cm",4.21
1005026009,"7213446",1005026003,1,"10",1.22,4.27,"5","m","cm",4.21
1005026109,"7213447",1005026103,1,"10",1.83,4.88,"5","m","cm",4.21
1005026121,"7213448",1005026115,1,"10",1.83,4.88,"5","m","cm",4.21
1005026133,"7213449",1005026127,1,"10",1.83,4.88,"5","m","cm",4.21
1005026610,"7213458",1005026605,,,,,,"m","cm",
1005026620,"7213459",1005026615,,,,,,"m","cm",
1005026682,"7213460",1005026677,,,,,,"m","cm",
1005026694,"7213461",1005026689,,,,,,"m","cm",
1005026719,"7213462",1005026714,,,,,,"m","cm",
1005026780,"7213463",1005026773,1,"10",1.50,4.57,"5","m","cm",4.21
1005027591,"7213479",1005027583,1,"10",3.10,6.10,"5","m","cm",6.03
1005027635,"7213480",1005027628,1,"10",1.83,3.35,"5","m","cm",6.03
1005027663,"7213481",1005027655,1,"10",3.10,6.10,"5","m","cm",6.03
1005027746,"7213482",1005027737,1,"10",9.14,12.19,"5","m","cm",6.03
1005029767,"7213493",1005029761,1,"10",1.50,4.57,"5","m","cm",4.82
1005029780,"7213494",1005029774,1,"10",2.13,5.10,"5","m","cm",4.82
1005029821,"7213495",1005029815,1,"10",2.44,5.60,"5","m","cm",4.82
1005029872,"7213496",1005029866,1,"10",1.83,4.88,"5","m","cm",4.82
1005030034,"7213500",1005030027,1,"10",2.44,5.49,"5","m","cm",6.03
1005030107,"7213501",1005030100,1,"10",1.83,4.88,"5","m","cm",4.83
1005025632,"7213502",1005025625,1,"10",1.83,4.88,"5","m","cm",4.82
1005025672,"7213503",1005025665,1,"10",1.83,4.88,"5","m","cm",4.82
1005025702,"7213504",1005025695,1,"10",1.83,4.88,"5","m","cm",4.82
1005025756,"7213505",1005025749,1,"10",1.83,4.88,"5","m","cm",4.82
1005029927,"7213562",1005029920,1,"10",1.50,4.57,"5","m","cm",4.82
1005029994,"7213563",1005029987,1,"10",1.50,4.57,"5","m","cm",4.82
1005030020,"7213564",1005030013,1,"10",1.52,4.57,"5","m","cm",4.82
1005030093,"7213565",1005030086,1,"10",1.52,4.57,"5","m","cm",4.82
1005030121,"7213566",1005030114,1,"10",1.52,4.57,"5","m","cm",4.82
1004991753,"7213938",1004991744,,,,,,"ft","inch",
1005020602,"7213943",1005020596,,,,,,"m","cm",
1005020667,"7213944",1005020661,,,,,,"m","cm",
1005020690,"7213945",1005020684,,,,,,"m","cm",
1005056144,"7214510",1005056138,1,"10",5.00,15.00,"5","ft","inch",2.00
1005056207,"7214511",1005056201,1,"10",10.00,20.00,"5","ft","inch",2.00
1004967636,"7214740",1004967629,1,"10",3.10,6.10,"5","m","cm",4.82
1005056660,"7214932",1005056655,1,"10",13.00,23.00,"5","ft","inch",2.00
1005040446,"7215036",1005040438,1,"10",3.30,6.40,"5","m","cm",4.82
1005040463,"7215037",1005040454,1,"10",3.35,6.40,"5","m","cm",4.82
1005040589,"7215038",1005040581,1,"10",14.02,17.07,"5","m","cm",4.82
1005059117,"7215094",1005059110,1,"10",1.50,4.57,"5","m","cm",4.82
1005057827,"7215393",1005057822,,,,,,"ft","inch",
1005057900,"7215394",1005057895,,,,,,"ft","inch",
1005057935,"7215395",1005057930,,,,,,"ft","inch",
1005057983,"7215396",1005057978,,,,,,"ft","inch",
1005058027,"7215397",1005058022,,,,,,"ft","inch",
1005058036,"7215398",1005058031,,,,,,"ft","inch",
1005058094,"7215399",1005058089,,,,,,"ft","inch",
1005058103,"7215400",1005058098,,,,,,"ft","inch",
1005058163,"7215401",1005058158,,,,,,"ft","inch",
1005058274,"7215402",1005058261,,,,,,"ft","inch",
1005058621,"7215405",1005058614,,,,,,"ft","inch",
1005071904,"7215410",1005071890,,,,,,"ft","inch",
1005037625,"7215428",1005037612,1,"20",25.31,38.12,"5","m","cm",12.70
1005037738,"7215430",1005037731,1,"8",8.24,9.45,"1","m","cm",13.97
1005037877,"7215431",1005037866,,,,,,"m","cm",
1005037914,"7215432",1005037907,1,"8",9.76,10.98,"1","m","cm",13.97
1005037961,"7215433",1005037954,1,"8",9.45,10.68,"1","m","cm",13.97
1005038015,"7215434",1005038007,,,,,,"m","cm",
1005038055,"7215435",1005038044,,,,,,"m","cm",
1005038107,"7215436",1005038095,,,,,,"m","cm",
1005038147,"7215437",1005038137,,,,,,"m","cm",
1005038187,"7215438",1005038176,,,,,,"m","cm",
1005044236,"7215492",1005044223,,,,,,"ft","inch",
1005044281,"7215493",1005044270,,,,,,"ft","inch",
1005047659,"7215568",1005047648,,,,,,"m","cm",
1005083651,"7215793",1005083644,1,"10",7.32,10.36,"5","m","cm",6.00
1005085745,"7215813",1005085737,,,,,,"m","cm",
1005077707,"7215987",1005077700,1,"10",1.82,3.96,"5","m","cm",4.83
1005077721,"7215988",1005077714,1,"10",1.82,3.92,"5","m","cm",4.83
1005077750,"7215989",1005077743,1,"10",1.82,3.96,"5","m","cm",6.03
1005073561,"7216034",1005073555,1,"10",0.91,2.44,"5","m","cm",6.03
1005073574,"7216035",1005073568,1,"10",0.91,2.44,"5","m","cm",6.03
1005073587,"7216036",1005073581,1,"10",0.91,2.44,"5","m","cm",6.20
1005073600,"7216037",1005073594,1,"10",0.91,2.44,"5","m","cm",6.03
1005073613,"7216038",1005073607,1,"10",0.91,2.44,"5","m","cm",6.20
1005073651,"7216039",1005073645,1,"10",0.91,2.44,"5","m","cm",6.03
1005073664,"7216040",1005073658,1,"10",0.61,2.44,"5","m","cm",6.03
1005073686,"7216041",1005073680,1,"10",0.61,2.44,"5","m","cm",6.03
1005073708,"7216042",1005073702,1,"10",5.49,8.53,"5","m","cm",6.03
1005073721,"7216043",1005073715,1,"10",0.61,2.44,"5","m","cm",6.03
1005073990,"7216057",1005073985,1,"10",0.91,2.13,"5","m","cm",4.21
1005074010,"7216058",1005074005,1,"10",0.91,2.13,"5","m","cm",4.21
1005074041,"7216059",1005074036,1,"10",0.91,2.13,"5","m","cm",4.21
1005074393,"7216078",1005074388,1,"10",1.22,3.66,"5","m","cm",4.21
1005074402,"7216079",1005074397,1,"10",1.22,3.66,"5","m","cm",4.21
1005074411,"7216080",1005074406,1,"10",2.13,5.18,"5","m","cm",4.21
1005074429,"7216081",1005074417,1,"10",1.22,4.27,"5","m","cm",4.21
1005074444,"7216082",1005074439,1,"10",,3.96,"5","m","cm",6.03
1005074454,"7216083",1005074449,1,"10",,3.66,"5","m","cm",6.03
1005074466,"7216084",1005074461,1,"10",,3.96,"5","m","cm",4.21
1005074965,"7216112",1005074960,1,,,,"5","m","cm",10.01
1005074976,"7216113",1005074971,1,,,,,"m","cm",10.92
1005074988,"7216114",1005074983,1,,,,"5","m","cm",10.92
1005075000,"7216115",1005074995,1,,,,"5","m","cm",4.21
1005075012,"7216116",1005075007,1,,,,,"m","cm",4.82
1005075024,"7216117",1005075019,1,,,,"5","m","cm",4.82
1005075035,"7216118",1005075030,1,,,,"5","m","cm",4.82
1005075049,"7216119",1005075042,1,"10",0.61,3.10,"5","m","cm",3.34
1005075062,"7216120",1005075055,1,"10",0.61,3.10,"5","m","cm",3.34
1005075075,"7216121",1005075068,1,"10",3.10,4.57,"5","m","cm",4.82
1005075089,"7216122",1005075081,1,"10",6.71,8.23,"5","m","cm",4.83
1005075454,"7216123",1005075446,1,"10",4.57,6.10,"5","m","cm",4.82
1005075473,"7216124",1005075466,1,"10",1.83,3.35,"5","m","cm",4.82
1005075502,"7216125",1005075497,1,"10",2.74,3.10,"5","m","cm",3.34
1005075591,"7216126",1005075586,1,"10",5.79,6.10,"5","m","cm",3.34
1005075613,"7216127",1005075608,1,"10",8.84,9.14,"5","m","cm",3.34
1005077838,"7216194",1005077830,1,"10",3.10,6.10,"5","m","cm",4.82
1005077853,"7216195",1005077845,1,"10",3.10,6.10,"5","m","cm",4.82
1005077868,"7216196",1005077860,1,"10",6.10,9.14,"5","m","cm",4.82
1005077883,"7216197",1005077875,1,"10",6.10,9.14,"5","m","cm",4.82
1005077898,"7216198",1005077890,1,"10",6.10,9.14,"5","m","cm",4.82
1005079890,"7216255",1005079885,1,"10",0.61,3.10,"5","m","cm",6.03
1005080018,"7216268",1005080011,1,"10",4.57,7.62,"5","m","cm",4.82
1005080031,"7216269",1005080024,1,"10",4.57,7.62,"5","m","cm",4.82
1005080044,"7216270",1005080037,1,"10",3.10,6.10,"5","m","cm",4.82
1005080058,"7216271",1005080050,1,"10",12.00,14.30,"5","m","cm",4.82
1005080071,"7216272",1005080064,1,"10",1.50,4.57,"5","m","cm",4.82
1005080084,"7216273",1005080077,1,"10",1.50,4.57,"5","m","cm",4.82
1005081146,"7216302",1005081137,,,,,,"m","cm",
1005081227,"7216304",1005081216,,,,,,"m","cm",
1005062895,"7216306",1005062884,,,,,,"m","cm",
1005063475,"7216308",1005063469,1,"10",20.00,10.00,"5","ft","inch",2.00
1005064380,"7216313",1005064374,1,,20.00,10.00,"5","ft","inch",2.00
1005064409,"7216314",1005064404,1,"10",5.00,15.00,"5","ft","inch",2.00
1005064456,"7216316",1005064451,1,"10",3.50,13.50,"5","ft","inch",2.00
1005081534,"7216378",1005081522,,,,,,"ft","inch",
1005086589,"7216515",1005086583,1,"10",60.00,70.00,"5","ft","inch",2.00
1005086611,"7216516",1005086606,,,,,,"ft","inch",
1005086618,"7216517",1005086613,,,,,,"ft","inch",
1005068952,"7216771",1005068947,1,,,,"5","ft","inch",
1005068960,"7216772",1005068955,1,"10",0.50,3.50,"5","m","cm",2.00
1005068371,"7216875",1005068363,1,"10",2.44,5.18,"5","m","cm",4.82
1005068436,"7216876",1005068429,1,"10",1.50,4.57,"5","m","cm",4.82
1005072163,"7216891",1005072155,1,"10",2.44,5.49,"5","m","cm",4.21
1005072178,"7216892",1005072170,1,"10",3.10,6.10,"5","m","cm",4.21
1005072207,"7216893",1005072199,1,"10",4.57,7.62,"5","m","cm",4.21
1005072352,"7216900",1005072344,1,"10",2.14,5.18,"5","m","cm",4.82
1005072406,"7216901",1005072398,1,"10",2.14,5.18,"5","m","cm",4.82
1005072461,"7216902",1005072453,1,"10",2.74,6.10,"5","m","cm",4.82
1005072500,"7216903",1005072492,1,"10",2.14,5.18,"5","m","cm",4.82
1005072561,"7216904",1005072553,1,"10",4.27,7.32,"5","m","cm",4.82
1005072605,"7216905",1005072597,1,"10",3.10,6.10,"5","m","cm",4.82
1005072627,"7216906",1005072619,1,"10",3.10,6.10,"5","m","cm",4.82
1005072648,"7216907",1005072640,1,"10",3.10,6.10,"5","m","cm",4.82
1005072685,"7216908",1005072677,1,"10",2.13,5.18,"5","m","cm",4.82
1005072777,"7216909",1005072769,1,"10",2.44,5.49,"5","m","cm",4.82
1005085550,"7217014",1005085545,1,"10",5.00,10.00,"5","ft","inch",1.25
1005086279,"7217032",1005086270,,,,,,"ft","inch",
1005089140,"7217094",1005089131,,,,,,"m","cm",
1005071135,"7217213",1005071123,,,,,,"ft","inch",
1005071263,"7217216",1005071248,,,,,,"ft","inch",
1005071303,"7217217",1005071293,,,,,,"ft","inch",
1005071467,"7217221",1005071462,,,,,,"ft","inch",
1005071629,"7217235",1005071619,,,,,,"ft","inch",
1005071645,"7217236",1005071634,,,,,,"ft","inch",
1005091987,"7217422",1005091980,1,"10",0.91,3.96,"5","m","cm",6.03
1005092009,"7217423",1005092002,1,"10",1.52,4.57,"5","m","cm",6.03
1005092695,"7217443",1005092688,1,"10",3.10,6.10,"5","m","cm",4.82
1005094395,"7217444",1005094388,1,"10",3.10,6.10,"5","m","cm",4.82
1005087277,"7217463",1005087270,1,"10",1.52,4.57,"5","m","cm",6.03
1005094949,"7217513",1005094942,1,"10",10.67,15.20,"5","m","cm",4.21
1005095013,"7217514",1005095006,1,"10",1.50,15.20,"5","m","cm",4.21
1005096806,"7217533",1005096798,1,"10",6.10,9.14,"5","m","cm",6.03
1005096852,"7217534",1005096844,1,"10",6.10,9.14,"5","m","cm",6.03
1005096952,"7217536",1005096945,1,"10",6.10,9.14,"5","m","cm",6.03
1005097023,"7217537",1005097016,1,"10",4.57,7.62,"5","m","cm",6.03
1005097110,"7217538",1005097103,1,"10",2.13,5.18,"5","m","cm",6.03
1005097165,"7217539",1005097160,,,,,,"m","cm",
1005099871,"7217546",1005099864,1,"10",1.83,4.88,"5","m","cm",4.82
1005107209,"7218023",1005107201,1,"10",9.75,12.80,"5","m","cm",6.03
1005107248,"7218024",1005107241,1,"10",0.91,3.96,"5","m","cm",6.03
1005107496,"7218032",1005107488,1,"10",1.50,4.57,"5","m","cm",4.82
1005107511,"7218033",1005107503,1,"10",1.22,4.27,"5","m","cm",4.82
1005093649,"7218163",1005093639,1,"10",6.40,9.45,"5","m","cm",4.82
1005093904,"7218167",1005093896,1,"10",8.00,18.00,"5","ft","inch",2.37
1005093964,"7218168",1005093957,1,"10",5.00,10.00,"5","ft","inch",2.37
1005093988,"7218169",1005093981,1,"10",3.10,6.10,"5","m","cm",4.82
1005094032,"7218170",1005094025,1,"10",1.50,5.79,"5","m","cm",4.82
1005094105,"7218171",1005094096,1,"10",4.27,11.89,"5","m","cm",4.82
1005099067,"7218201",1005099055,,,,,,"m","cm",
1005099109,"7218203",1005099099,,,,,,"m","cm",
1005099135,"7218204",1005099125,,,,,,"m","cm",
1005099160,"7218205",1005099153,,,,,,"m","cm",
1005099199,"7218206",1005099190,,,,,,"m","cm",
1005099227,"7218207",1005099217,,,,,,"m","cm",
1005099258,"7218208",1005099248,,,,,,"m","cm",
1005099909,"7218209",1005099898,,,,,,"m","cm",
1005100127,"7218211",1005100122,,,,,,"m","cm",
1005100140,"7218212",1005100135,,,,,,"m","cm",
1005100611,"7218213",1005100606,,,,,,"m","cm",
1005100630,"7218214",1005100617,,,,,,"m","cm",
1005100668,"7218215",1005100663,,,,,,"m","cm",
1005100708,"7218217",1005100697,,,,,,"m","cm",
1005101354,"7218218",1005101343,,,,,,"m","cm",
1005101519,"7218219",1005101510,,,,,,"m","cm",
1005101590,"7218221",1005101581,,,,,,"m","cm",
1005101745,"7218223",1005101736,,,,,,"m","cm",
1005101774,"7218224",1005101764,,,,,,"m","cm",
1005101819,"7218225",1005101808,,,,,,"m","cm",
1005101850,"7218226",1005101840,,,,,,"m","cm",
1005101887,"7218227",1005101875,,,,,,"m","cm",
1005101923,"7218228",1005101918,,,,,,"m","cm",
1005101931,"7218229",1005101926,,,,,,"m","cm",
1005101975,"7218233",1005101970,,,,,,"m","cm",
1005101997,"7218235",1005101992,,,,,,"m","cm",
1005102005,"7218236",1005102000,,,,,,"m","cm",
1005102640,"7218239",1005102630,,,,,,"m","cm",
1005103280,"7218241",1005103271,,,,,,"m","cm",
1005103320,"7218242",1005103310,,,,,,"m","cm",
1005103379,"7218244",1005103374,,,,,,"m","cm",
1005103388,"7218245",1005103382,,,,,,"m","cm",
1005103417,"7218246",1005103407,,,,,,"m","cm",
1005103543,"7218247",1005103535,,,,,,"m","cm",
1005104361,"7218249",1005104350,,,,,,"m","cm",
1005104392,"7218250",1005104382,,,,,,"m","cm",
1005104426,"7218251",1005104415,,,,,,"m","cm",
1005104518,"7218254",1005104510,,,,,,"m","cm",
1005106388,"7218311",1005106379,1,"16",38.00,42.00,"1","ft","inch",5.50
1005106420,"7218312",1005106411,1,"10",34.00,41.00,"1","ft","inch",5.00
1005106453,"7218313",1005106445,1,"10",43.00,47.00,"1","ft","inch",5.50
1005110736,"7218378",1005110725,,,,,,"ft","inch",
1005113401,"7218440",1005113396,,,,,,"ft","inch",
1005113409,"7218441",1005113404,,,,,,"ft","inch",
1005113570,"7218442",1005113565,,,,,,"ft","inch",
1005118891,"7218684",1005118880,,,,,,"m","cm",
1005118920,"7218685",1005118915,,,,,,"m","cm",
1005121301,"7218686",1005121292,,,,,,"m","cm",
1005111233,"7218687",1005111223,,,,,,"m","cm",
1005111302,"7218689",1005111293,,,,,,"m","cm",
1005111368,"7218691",1005111357,,,,,,"m","cm",
1005111396,"7218692",1005111386,,,,,,"m","cm",
1005111444,"7218695",1005111435,,,,,,"m","cm",
1005111593,"7218699",1005111582,,,,,,"m","cm",
1005111949,"7218700",1005111939,,,,,,"m","cm",
1005112052,"7218702",1005112043,,,,,,"m","cm",
1005112093,"7218703",1005112082,,,,,,"m","cm",
1005112128,"7218704",1005112119,,,,,,"m","cm",
1005112224,"7218707",1005112216,,,,,,"m","cm",
1005112258,"7218708",1005112249,,,,,,"m","cm",
1005112289,"7218709",1005112284,1,,,,,"m","cm",
1005112302,"7218710",1005112292,,,,,,"m","cm",
1005112344,"7218711",1005112333,,,,,,"m","cm",
1005112398,"7218712",1005112387,,,,,,"m","cm",
1005112546,"7218716",1005112541,1,,,,,"m","cm",
1005112558,"7218717",1005112549,,,,,,"m","cm",
1005112671,"7218720",1005112660,1,,,,,"m","cm",
1005112710,"7218721",1005112701,,,,,,"m","cm",
1005112790,"7218723",1005112779,,,,,,"m","cm",
1005112867,"7218725",1005112858,,,,,,"m","cm",
1005112974,"7218728",1005112968,,,,,,"m","cm",
1005112987,"7218729",1005112977,,,,,,"m","cm",
1005113019,"7218730",1005113009,,,,,,"m","cm",
1005113060,"7218731",1005113049,,,,,,"m","cm",
1005113096,"7218732",1005113089,1,"10",3.00,8.00,"5","ft","inch",2.00
1005115675,"7218766",1005115664,1,"10",24.38,27.43,"5","m","cm",3.89
1005133803,"7218925",1005133794,1,"10",2.60,,"5","m","cm",5.80
1005133895,"7218926",1005133884,1,"10",3.05,4.57,"5","m","cm",3.89
1005133991,"7218927",1005133982,1,"10",4.25,,"5","m","cm",3.89
1005134003,"7218928",1005133995,1,"10",3.05,,"5","m","cm",3.80
1005138323,"7218981",1005138317,1,"10",15.00,20.00,"5","ft","inch",2.00
1005138857,"7219021",1005138850,,,,,,"ft","inch",
1005129481,"7219344",1005129473,1,"10",5.18,8.23,"5","m","cm",6.03
1005129623,"7219345",1005129615,1,,,,"5","m","cm",
1005129639,"7219346",1005129631,1,"10",4.57,7.62,"5","m","cm",6.03
1005129694,"7219347",1005129687,,,,,,"m","cm",
1005129749,"7219348",1005129742,1,"10",12.10,15.20,"5","m","cm",4.82
1005129763,"7219349",1005129756,1,"10",,,"5","m","cm",4.82
1005132392,"7219385",1005132383,1,"10",10.00,26.00,"5","ft","inch",2.25
1005126472,"7219455",1005126462,,,,,,"ft","inch",
1005129029,"7219573",1005129024,,,,,,"ft","inch",
1005129039,"7219574",1005129034,,,,,,"ft","inch",
1005129049,"7219575",1005129044,,,,,,"ft","inch",
1005129085,"7219576",1005129080,,,,,,"ft","inch",
1005129102,"7219577",1005129097,,,,,,"ft","inch",
1005129159,"7219578",1005129154,,,,,,"ft","inch",
1005129168,"7219579",1005129163,,,,,,"ft","inch",
1005129190,"7219580",1005129172,,,,,,"ft","inch",
1005129317,"7219582",1005129306,,,,,,"ft","inch",
1005129371,"7219583",1005129358,,,,,,"ft","inch",
1005129429,"7219584",1005129415,,,,,,"ft","inch",
1005129500,"7219585",1005129488,,,,,,"ft","inch",
1005129542,"7219586",1005129530,,,,,,"ft","inch",
1005129656,"7219588",1005129646,,,,,,"ft","inch",
1005129796,"7219590",1005129783,,,,,,"ft","inch",
1005129840,"7219591",1005129827,,,,,,"ft","inch",
1005129882,"7219592",1005129871,,,,,,"ft","inch",
1005135890,"7219638",1005135881,,,,,,"ft","inch",
1005135927,"7219639",1005135921,,,,,,"ft","inch",
1005146132,"7219843",1005146123,,,,,,"m","cm",
1005146142,"7219844",1005146136,1,"10",3.07,4.60,"5","m","cm",5.10
1005147666,"7219882",1005147660,,,,,,"m","cm",
1005152875,"7220405",1005152867,1,"10",2.13,3.66,"5","m","cm",6.03
1005152907,"7220406",1005152899,1,"10",2.13,3.66,"5","m","cm",6.03
1005152933,"7220407",1005152925,,,,,,"m","cm",
1005153191,"7220408",1005153183,1,"10",1.83,3.35,"5","m","cm",6.03
1005153251,"7220409",1005153243,,,,,,"m","cm",
1005154463,"7220435",1005154455,1,"10",1.83,3.35,"5","m","cm",6.03
1005154476,"7220436",1005154468,1,"10",1.83,3.35,"5","m","cm",6.03
1005154491,"7220437",1005154483,1,,1.83,3.35,"5","m","cm",6.03
