"PLUG_ID","WELL_ID","BORE_HOLE_ID","Layer","PLUG_FROM","PLUG_TO","PLUG_DEPTH_UOM"
1006555593,"7279747",1006344562,2,84.00,86.00,"ft"
1006555594,"7279747",1006344562,3,86.00,98.00,"ft"
1006555614,"7279748",1006344565,1,0.00,100.00,"ft"
1006556930,"7279784",1006344676,1,0.00,60.00,"ft"
1006556931,"7279784",1006344676,2,60.00,70.00,"ft"
1006557017,"7279785",1006344679,1,0.00,30.00,"ft"
1006557018,"7279785",1006344679,2,30.00,40.00,"ft"
1006557094,"7279786",1006344685,1,0.00,70.00,"ft"
1006557102,"7279787",1006344688,1,0.00,16.00,"ft"
1006557103,"7279787",1006344688,1,1.00,6.00,"ft"
1006557104,"7279787",1006344688,2,6.00,10.00,"ft"
1006557105,"7279787",1006344688,3,10.00,13.00,"ft"
1006557106,"7279787",1006344688,4,13.00,16.00,"ft"
1006557114,"7279788",1006344331,1,0.00,91.00,"ft"
1006557115,"7279788",1006344331,1,0.00,4.00,"ft"
1006557116,"7279788",1006344331,2,4.00,91.00,"ft"
1006557227,"7279790",1006344340,1,0.00,50.00,"ft"
1006557374,"7279792",1006344349,1,0.00,58.00,"ft"
1006557512,"7279794",1006344373,1,0.00,72.00,"ft"
1006557513,"7279794",1006344373,2,72.00,82.00,"ft"
1006557594,"7279795",1006344382,1,0.00,35.00,"ft"
1006557595,"7279795",1006344382,2,35.00,45.00,"ft"
1006557660,"7279796",1006344394,1,0.00,44.00,"ft"
1006557661,"7279796",1006344394,2,44.00,54.00,"ft"
1006558124,"7279800",1006344439,1,0.00,121.00,"ft"
1006558125,"7279800",1006344439,2,121.00,131.00,"ft"
1006558333,"7279802",1006344445,1,0.00,35.00,"ft"
1006558334,"7279802",1006344445,2,35.00,45.00,"ft"
1006558387,"7279803",1006344448,1,0.00,60.00,"ft"
1006558388,"7279803",1006344448,1,6.00,60.00,"ft"
1006558599,"7279804",1006344457,1,0.00,28.00,"ft"
1006558600,"7279804",1006344457,2,28.00,38.00,"ft"
1006559189,"7279812",1006344523,1,0.00,200.00,"ft"
1006559190,"7279812",1006344523,1,0.00,4.00,"ft"
1006559191,"7279812",1006344523,2,4.00,200.00,"ft"
1006559454,"7279816",1006344691,1,0.00,100.00,"ft"
1006559455,"7279816",1006344691,2,100.00,110.00,"ft"
1006559939,"7279819",1006344709,1,0.00,20.00,"ft"
1006560011,"7279820",1006344712,1,0.00,121.00,"ft"
1006560012,"7279820",1006344712,2,121.00,131.00,"ft"
1006560117,"7279822",1006344832,1,0.00,48.00,"ft"
1006560118,"7279822",1006344832,2,48.00,58.00,"ft"
1006560165,"7279823",1006344835,1,0.00,38.00,"ft"
1006560297,"7279826",1006344964,1,0.00,50.00,"ft"
1006560298,"7279826",1006344964,2,50.00,60.00,"ft"
1006560340,"7279827",1006344967,1,0.00,20.00,"ft"
1006539047,"7280013",1006347283,1,0.00,1.00,"ft"
1006539048,"7280013",1006347283,2,1.00,4.00,"ft"
1006539049,"7280013",1006347283,3,4.00,15.00,"ft"
1006539067,"7280014",1006347286,1,0.00,1.00,"ft"
1006539068,"7280014",1006347286,2,1.00,3.00,"ft"
1006539069,"7280014",1006347286,3,3.00,12.00,"ft"
1006539527,"7280028",1006347328,1,0.00,0.31,"m"
1006539528,"7280028",1006347328,2,0.31,35.00,"m"
1006539529,"7280028",1006347328,3,35.00,39.90,"m"
1006539543,"7280029",1006347331,1,0.00,0.31,"m"
1006539544,"7280029",1006347331,2,0.31,35.00,"m"
1006539545,"7280029",1006347331,3,35.00,39.90,"m"
1006539617,"7280032",1006347340,1,0.00,0.31,"m"
1006539618,"7280032",1006347340,2,0.31,3.10,"m"
1006539628,"7280033",1006347343,1,0.00,0.31,"m"
1006539629,"7280033",1006347343,2,0.31,3.35,"m"
1006539686,"7280034",1006347346,1,0.00,0.31,"m"
1006539687,"7280034",1006347346,2,0.31,3.35,"m"
1006540036,"7280035",1006347349,1,0.00,0.31,"m"
1006540037,"7280035",1006347349,2,0.31,3.35,"m"
1006540089,"7280036",1006347352,1,0.00,8.00,"ft"
1006540099,"7280037",1006347355,1,0.00,8.00,"ft"
1006540150,"7280038",1006347358,1,0.00,0.31,"m"
1006540151,"7280038",1006347358,2,0.31,3.10,"m"
1006540152,"7280038",1006347358,3,3.10,7.62,"m"
1006540204,"7280039",1006347361,1,0.00,0.31,"m"
1006540205,"7280039",1006347361,2,0.31,10.97,"m"
1006540206,"7280039",1006347361,3,10.97,14.63,"m"
1006540251,"7280040",1006347364,1,0.00,1.00,"ft"
1006540252,"7280040",1006347364,2,1.00,2.50,"ft"
1006540253,"7280040",1006347364,3,2.50,8.00,"ft"
1006540305,"7280041",1006347367,1,0.00,1.00,"ft"
1006540306,"7280041",1006347367,2,1.00,2.50,"ft"
1006540307,"7280041",1006347367,3,2.50,8.00,"ft"
1006540319,"7280042",1006347370,1,0.00,1.00,"ft"
1006540320,"7280042",1006347370,2,1.00,2.50,"ft"
1006540321,"7280042",1006347370,3,2.50,8.00,"ft"
1006540831,"7280060",1006347424,1,0.00,1.00,"m"
1006540832,"7280060",1006347424,2,1.00,9.00,"m"
1006540833,"7280060",1006347424,3,9.00,20.00,"m"
1006540845,"7280061",1006347427,1,0.00,1.00,"m"
1006540846,"7280061",1006347427,2,1.00,9.00,"m"
1006540847,"7280061",1006347427,3,9.00,20.00,"m"
1006540889,"7280063",1006347433,1,0.00,1.00,"m"
1006540890,"7280063",1006347433,2,1.00,9.00,"m"
1006540891,"7280063",1006347433,3,9.00,20.00,"m"
1006541526,"7280089",1006347511,1,0.00,1.00,"m"
1006541527,"7280089",1006347511,2,1.00,2.00,"m"
1006541528,"7280089",1006347511,3,2.00,8.00,"m"
1006541540,"7280090",1006347514,1,0.00,1.00,"ft"
1006541541,"7280090",1006347514,2,1.00,2.00,"ft"
1006541542,"7280090",1006347514,3,2.00,8.00,"ft"
1006541554,"7280091",1006347517,1,0.00,1.00,"m"
1006541555,"7280091",1006347517,2,1.00,2.00,"m"
1006541556,"7280091",1006347517,3,2.00,8.00,"m"
1006541568,"7280092",1006347520,1,0.00,1.00,"m"
1006541569,"7280092",1006347520,2,1.00,2.00,"m"
1006541570,"7280092",1006347520,3,2.00,4.00,"m"
1006541582,"7280093",1006347523,1,0.00,1.00,"m"
1006541583,"7280093",1006347523,2,1.00,2.00,"m"
1006541584,"7280093",1006347523,3,2.00,8.00,"m"
1006541596,"7280094",1006347526,1,0.00,1.00,"m"
1006541597,"7280094",1006347526,2,1.00,2.00,"m"
1006541598,"7280094",1006347526,3,2.00,8.00,"m"
1006541610,"7280095",1006347529,1,0.00,1.00,"m"
1006541611,"7280095",1006347529,2,1.00,2.00,"m"
1006541612,"7280095",1006347529,3,2.00,8.00,"m"
1006541624,"7280096",1006347532,1,0.00,1.00,"m"
1006541625,"7280096",1006347532,2,1.00,2.00,"m"
1006541626,"7280096",1006347532,3,2.00,8.00,"m"
1006541638,"7280097",1006347535,1,0.00,1.00,"m"
1006541639,"7280097",1006347535,2,1.00,2.00,"m"
1006541640,"7280097",1006347535,3,2.00,8.00,"m"
1006541652,"7280098",1006347538,1,0.00,1.00,"m"
1006541653,"7280098",1006347538,2,1.00,2.00,"m"
1006541654,"7280098",1006347538,3,2.00,8.00,"m"
1006541666,"7280099",1006347541,1,0.00,1.00,"m"
1006541667,"7280099",1006347541,2,1.00,2.00,"m"
1006541668,"7280099",1006347541,3,2.00,8.00,"m"
1006541680,"7280100",1006347544,1,0.00,1.00,"m"
1006541681,"7280100",1006347544,2,1.00,2.00,"m"
1006541682,"7280100",1006347544,3,2.00,8.00,"m"
1006541764,"7280106",1006347562,1,0.00,0.31,"m"
1006541765,"7280106",1006347562,2,0.31,5.79,"m"
1006541766,"7280106",1006347562,3,5.79,9.14,"m"
1006541779,"7280107",1006347565,1,0.00,0.31,"m"
1006541780,"7280107",1006347565,2,0.31,2.74,"m"
1006541781,"7280107",1006347565,3,2.74,6.10,"m"
1006541793,"7280108",1006347568,1,0.00,0.31,"m"
1006541794,"7280108",1006347568,2,0.31,2.74,"m"
1006541795,"7280108",1006347568,3,2.74,6.10,"m"
1006541818,"7280109",1006347571,1,0.00,0.31,"m"
1006541819,"7280109",1006347571,2,0.31,3.10,"m"
1006541820,"7280109",1006347571,3,3.10,6.40,"m"
1006541832,"7280110",1006347574,1,0.00,0.31,"m"
1006541833,"7280110",1006347574,2,0.31,4.27,"m"
1006541834,"7280110",1006347574,3,4.21,7.62,"m"
1006541880,"7280111",1006347577,1,0.00,0.31,"m"
1006541881,"7280111",1006347577,2,0.31,10.97,"m"
1006541882,"7280111",1006347577,3,10.91,14.02,"m"
1006546617,"7280315",1006349267,1,0.00,0.31,"m"
1006546618,"7280315",1006349267,2,0.31,1.22,"m"
1006546619,"7280315",1006349267,3,1.22,4.57,"m"
1006546632,"7280316",1006349270,1,0.00,0.31,"m"
1006546633,"7280316",1006349270,2,0.31,1.22,"m"
1006546634,"7280316",1006349270,3,1.22,4.57,"m"
1006546757,"7280317",1006349273,1,0.00,0.31,"m"
1006546758,"7280317",1006349273,2,0.31,2.74,"m"
1006546759,"7280317",1006349273,3,2.74,6.10,"m"
1006546788,"7280318",1006349276,1,0.00,0.31,"m"
1006546789,"7280318",1006349276,2,0.31,1.22,"m"
1006546790,"7280318",1006349276,3,1.22,4.57,"m"
1006546802,"7280319",1006349337,1,0.00,0.31,"m"
1006546803,"7280319",1006349337,2,0.31,1.22,"m"
1006546804,"7280319",1006349337,3,1.22,4.57,"m"
1006565731,"7280786",1006350392,1,0.00,20.00,"ft"
1006565764,"7280787",1006350395,1,0.00,20.00,"ft"
1006565831,"7280788",1006350398,1,0.00,20.00,"ft"
1006565877,"7280789",1006350403,1,0.00,20.00,"ft"
1006567225,"7280820",1006350502,1,0.00,24.40,"m"
1006567362,"7280822",1006350508,1,0.00,6.10,"m"
1006567414,"7280823",1006350511,1,0.00,21.90,"m"
1006570344,"7280836",1006352929,1,0.00,40.00,"ft"
1006570345,"7280836",1006352929,2,40.00,50.00,"ft"
1006568208,"7280837",1006352932,1,0.00,0.31,"m"
1006568209,"7280837",1006352932,2,0.31,35.00,"m"
1006568210,"7280837",1006352932,3,35.00,39.90,"m"
1006569451,"7280852",1006350752,1,0.00,20.00,"m"
1006583137,"7281262",1006354433,1,0.00,21.00,"ft"
1006585013,"7281313",1006354586,1,0.00,10.00,"ft"
1006585015,"7281313",1006354586,2,10.00,20.00,"ft"
1006600509,"7281787",1006358753,1,0.00,0.31,"m"
1006600510,"7281787",1006358753,2,0.31,1.83,"m"
1006600511,"7281787",1006358753,3,1.83,5.13,"m"
1006600523,"7281788",1006358756,1,0.00,0.31,"m"
1006600524,"7281788",1006358756,2,0.31,2.93,"m"
1006600525,"7281788",1006358756,3,2.93,6.28,"m"
1006600538,"7281789",1006358759,1,0.00,0.31,"m"
1006600539,"7281789",1006358759,2,0.31,0.91,"m"
1006600540,"7281789",1006358759,3,0.91,3.96,"m"
1006600553,"7281790",1006358762,1,0.00,0.31,"m"
1006600554,"7281790",1006358762,2,0.31,8.23,"m"
1006600555,"7281790",1006358762,3,8.23,11.58,"m"
1006600711,"7281798",1006358786,1,0.00,0.31,"m"
1006600712,"7281798",1006358786,2,0.31,6.70,"m"
1006600713,"7281798",1006358786,3,6.70,8.50,"m"
1006600725,"7281799",1006358789,1,0.00,0.31,"m"
1006600726,"7281799",1006358789,2,0.31,0.91,"m"
1006600727,"7281799",1006358789,3,0.91,4.27,"m"
1006600741,"7281800",1006358792,1,0.00,0.31,"ft"
1006600742,"7281800",1006358792,2,0.31,1.50,"ft"
1006600743,"7281800",1006358792,3,1.50,13.40,"ft"
1006600744,"7281800",1006358792,4,13.40,15.24,"ft"
1006600927,"7281808",1006358821,1,0.00,0.31,"m"
1006600928,"7281808",1006358821,2,0.31,2.93,"m"
1006600929,"7281808",1006358821,3,2.93,6.28,"m"
1006602481,"7281848",1006358615,1,0.00,0.31,"m"
1006602482,"7281848",1006358615,2,0.31,1.83,"m"
1006602483,"7281848",1006358615,3,1.83,5.13,"m"
1006602890,"7281849",1006358618,1,0.00,0.31,"ft"
1006602891,"7281849",1006358618,2,0.31,1.83,"ft"
1006602892,"7281849",1006358618,3,1.83,5.13,"ft"
1006602905,"7281850",1006358621,1,0.00,0.31,"m"
1006602906,"7281850",1006358621,2,0.31,1.22,"m"
1006602907,"7281850",1006358621,3,1.22,4.57,"m"
1006603045,"7281856",1006358639,1,0.00,0.31,"m"
1006603046,"7281856",1006358639,2,0.31,3.05,"m"
1006603047,"7281856",1006358639,3,3.05,6.40,"m"
1006603860,"7281887",1006358732,1,0.00,0.31,"m"
1006603861,"7281887",1006358732,2,0.31,4.27,"m"
1006603862,"7281887",1006358732,3,4.27,7.62,"m"
1006603881,"7281888",1006358735,1,0.00,0.31,"m"
1006603882,"7281888",1006358735,2,0.31,4.27,"m"
1006603883,"7281888",1006358735,3,4.27,7.62,"m"
1006604967,"7281932",1006358360,1,0.00,0.31,"m"
1006604968,"7281932",1006358360,2,0.31,1.21,"m"
1006604969,"7281932",1006358360,3,1.21,4.57,"m"
1006604981,"7281933",1006358363,1,0.00,0.31,"m"
1006604982,"7281933",1006358363,2,0.31,1.21,"m"
1006604983,"7281933",1006358363,3,1.21,4.57,"m"
1006614026,"7282203",1006361279,1,0.00,5.00,"m"
1006614027,"7282203",1006361279,2,5.00,15.00,"m"
1006581367,"7282743",1006364164,1,0.10,1.90,"m"
1006583999,"7282847",1006366346,1,0.00,0.31,"m"
1006584000,"7282847",1006366346,2,0.31,1.22,"m"
1006584001,"7282847",1006366346,3,1.22,3.10,"m"
1006584013,"7282848",1006366349,1,0.00,0.31,"m"
1006584014,"7282848",1006366349,2,0.31,0.91,"m"
1006584015,"7282848",1006366349,3,0.91,2.74,"m"
1006584124,"7282849",1006366352,1,0.00,0.31,"m"
1006584125,"7282849",1006366352,2,0.31,0.91,"m"
1006584126,"7282849",1006366352,3,0.91,2.74,"m"
1006584776,"7282860",1006366385,1,0.00,0.31,"m"
1006584777,"7282860",1006366385,2,0.31,2.44,"m"
1006584778,"7282860",1006366385,3,2.44,5.79,"m"
1006584829,"7282861",1006366388,1,0.00,0.31,"m"
1006584830,"7282861",1006366388,2,0.31,2.44,"m"
1006584831,"7282861",1006366388,3,2.44,5.79,"m"
1006584885,"7282862",1006366391,1,0.00,0.31,"m"
1006584886,"7282862",1006366391,2,0.31,2.44,"m"
1006584887,"7282862",1006366391,3,2.44,5.79,"m"
1006585236,"7282868",1006366409,1,0.00,0.31,"m"
1006585237,"7282868",1006366409,2,0.31,1.77,"m"
1006585238,"7282868",1006366409,3,1.77,5.18,"m"
1006585260,"7282869",1006366412,1,0.00,0.31,"m"
1006585261,"7282869",1006366412,2,0.31,1.16,"m"
1006585262,"7282869",1006366412,3,1.16,4.57,"m"
1006585285,"7282870",1006366415,1,0.00,0.31,"m"
1006585286,"7282870",1006366415,2,0.31,1.77,"m"
1006585287,"7282870",1006366415,3,1.77,5.18,"m"
1006585312,"7282871",1006366418,1,0.00,0.31,"m"
1006585313,"7282871",1006366418,2,0.31,1.77,"m"
1006585314,"7282871",1006366418,3,1.77,5.18,"m"
1006586696,"7282931",1006366298,1,0.00,0.37,"m"
1006586697,"7282931",1006366298,2,0.31,1.50,"m"
1006586698,"7282931",1006366298,3,1.50,4.88,"m"
1006586724,"7282933",1006366304,1,0.00,0.31,"m"
1006586725,"7282933",1006366304,2,0.31,1.16,"m"
1006586726,"7282933",1006366304,3,1.16,4.57,"m"
1006586738,"7282934",1006366307,1,0.00,0.31,"m"
1006586739,"7282934",1006366307,2,0.31,1.16,"m"
1006586740,"7282934",1006366307,3,1.16,4.57,"m"
1006605069,"7283524",1006369531,1,0.00,9.00,"ft"
1006605070,"7283524",1006369531,2,9.00,10.00,"ft"
1006605071,"7283524",1006369531,3,10.00,14.00,"ft"
1006605072,"7283524",1006369531,4,14.00,15.00,"ft"
1006605073,"7283524",1006369531,1,0.00,9.00,"ft"
1006605074,"7283524",1006369531,2,9.00,10.00,"ft"
1006605075,"7283524",1006369531,3,10.00,14.00,"ft"
1006605076,"7283524",1006369531,4,14.00,15.00,"ft"
1006605139,"7283525",1006369534,1,380.00,480.00,"ft"
1006605161,"7283526",1006369537,1,0.00,3.66,"ft"
1006605169,"7283527",1006369540,1,0.00,3.00,"m"
1006605192,"7283528",1006369543,1,0.00,7.00,"ft"
1006605231,"7283529",1006369546,1,0.00,40.00,"ft"
1006605602,"7283536",1006369567,1,3.05,3.95,"m"
1006609119,"7283649",1006370348,1,0.00,28.00,"ft"
1006628693,"7284036",1006373312,1,0.00,15.30,"m"
1006628705,"7284037",1006373315,1,0.00,22.40,"m"
1006628717,"7284038",1006373318,1,0.00,5.79,"m"
1006628785,"7284041",1006373327,1,0.00,33.00,"ft"
1006628797,"7284042",1006373330,1,,,"ft"
1006628809,"7284043",1006373333,1,,,"ft"
1006628835,"7284044",1006373336,1,0.00,45.00,"ft"
1006628836,"7284044",1006373336,2,45.00,48.00,"ft"
1006628837,"7284044",1006373336,3,48.00,60.00,"ft"
1006628849,"7284045",1006373339,1,,,"ft"
1006630912,"7284046",1006373342,1,0.00,41.00,"ft"
1006630913,"7284046",1006373342,2,41.00,78.00,"ft"
1006630929,"7284047",1006373624,1,0.00,27.00,"ft"
1006630930,"7284047",1006373624,2,27.00,30.00,"ft"
1006630931,"7284047",1006373624,3,30.00,41.50,"ft"
1006631184,"7284048",1006373627,1,0.00,8.00,"ft"
1006631249,"7284049",1006373630,1,0.00,26.00,"ft"
1006631273,"7284050",1006373633,1,0.00,17.00,"ft"
1006618623,"7284134",1006376275,1,0.00,8.00,"ft"
1006618624,"7284134",1006376275,2,8.00,20.50,"ft"
1006618993,"7284140",1006376293,1,0.00,15.00,"ft"
1006618994,"7284140",1006376293,2,15.00,25.00,"ft"
1006619021,"7284141",1006376296,1,0.00,5.00,"ft"
1006619022,"7284141",1006376296,2,5.00,15.00,"ft"
1006619031,"7284142",1006376299,1,0.00,5.00,"ft"
1006619032,"7284142",1006376299,2,5.00,15.00,"ft"
1006619042,"7284143",1006376302,1,0.00,23.00,"ft"
1006619043,"7284143",1006376302,2,23.00,33.00,"ft"
1006619065,"7284144",1006376305,1,0.00,5.00,"ft"
1006619066,"7284144",1006376305,2,5.00,15.00,"ft"
1006623124,"7284233",1006377305,1,0.00,10.00,"ft"
1006623125,"7284233",1006377305,2,10.00,20.00,"ft"
1006639055,"7284721",1006377925,1,0.00,0.31,"m"
1006639056,"7284721",1006377925,2,0.31,1.50,"m"
1006639057,"7284721",1006377925,3,1.50,3.35,"m"
1006639113,"7284722",1006377928,1,0.00,0.31,"m"
1006639114,"7284722",1006377928,2,0.31,4.87,"m"
1006639115,"7284722",1006377928,3,4.97,8.23,"m"
1006639161,"7284723",1006377931,1,0.00,0.31,"m"
1006639162,"7284723",1006377931,2,0.31,3.66,"m"
1006639163,"7284723",1006377931,3,3.66,7.01,"m"
1006639179,"7284724",1006377934,1,0.00,0.31,"m"
1006639180,"7284724",1006377934,2,0.31,4.27,"m"
1006639181,"7284724",1006377934,3,4.27,7.62,"m"
1006643269,"7284814",1006378673,1,0.00,0.31,"m"
1006643270,"7284814",1006378673,2,0.31,1.83,"m"
1006643271,"7284814",1006378673,3,1.83,5.18,"m"
1006643337,"7284816",1006378679,1,0.00,0.31,"m"
1006643338,"7284816",1006378679,2,0.31,1.50,"m"
1006643339,"7284816",1006378679,3,1.50,4.88,"m"
1006661413,"7285187",1006381522,1,20.00,71.90,"m"
1006661414,"7285187",1006381522,2,0.00,20.00,"m"
1006661538,"7285189",1006381528,1,0.00,6.00,"m"
1006669952,"7285351",1006382470,1,70.00,60.00,"ft"
1006669953,"7285351",1006382470,2,60.00,0.00,"ft"
1006670211,"7285355",1006382482,1,52.00,0.00,"ft"
1006670589,"7285356",1006382485,1,40.00,0.00,"ft"
1006670659,"7285357",1006382488,1,50.00,0.00,"ft"
1006670729,"7285358",1006382491,1,38.00,28.00,"ft"
1006670730,"7285358",1006382491,2,28.00,0.00,"ft"
1006670807,"7285359",1006382494,1,50.00,40.00,"ft"
1006670808,"7285359",1006382494,2,40.00,0.00,"ft"
1006671029,"7285362",1006382503,1,40.00,30.00,"ft"
1006671030,"7285362",1006382503,2,30.00,0.00,"ft"
1006671104,"7285363",1006382506,1,64.00,0.00,"ft"
1006671177,"7285364",1006382509,1,46.00,36.00,"ft"
1006671178,"7285364",1006382509,2,36.00,0.00,"ft"
1006671493,"7285367",1006382518,1,48.00,38.00,"ft"
1006671494,"7285367",1006382518,2,38.00,0.00,"ft"
1006671565,"7285368",1006382521,1,20.00,0.00,"ft"
1006671680,"7285369",1006382524,1,69.00,5.00,"ft"
1006671681,"7285369",1006382524,2,5.00,0.00,"ft"
1006671768,"7285370",1006382527,1,42.00,32.00,"ft"
1006671769,"7285370",1006382527,2,32.00,0.00,"ft"
1006671860,"7285371",1006382530,1,98.00,0.00,"ft"
1006641132,"7285377",1006382548,1,62.00,52.00,"ft"
1006641133,"7285377",1006382548,2,52.00,0.00,"ft"
1006641221,"7285378",1006382551,1,0.00,12.00,"ft"
1006641222,"7285378",1006382551,1,12.00,0.00,"ft"
1006641449,"7285380",1006382557,1,28.00,18.00,"ft"
1006641450,"7285380",1006382557,2,18.00,0.00,"ft"
1006641566,"7285381",1006382560,1,48.00,38.00,"ft"
1006641567,"7285381",1006382560,2,38.00,0.00,"ft"
1006641660,"7285382",1006382563,1,44.00,34.00,"ft"
1006641661,"7285382",1006382563,2,34.00,0.00,"ft"
1006642060,"7285383",1006382566,1,25.00,0.00,"ft"
1006642924,"7285384",1006382569,1,33.00,23.00,"ft"
1006642925,"7285384",1006382569,2,23.00,0.00,"ft"
1006680193,"7285385",1006382578,1,40.00,30.00,"ft"
1006680194,"7285385",1006382578,2,30.00,0.00,"ft"
1006680237,"7285386",1006382581,1,62.00,52.00,"ft"
1006680238,"7285386",1006382581,2,52.00,0.00,"ft"
1006680295,"7285387",1006382587,1,63.00,0.00,"ft"
1006680296,"7285387",1006382587,2,,,"ft"
1006683719,"7285388",1006382590,1,78.00,0.00,"ft"
1006683727,"7285389",1006382593,1,1.41,4.00,"ft"
1006683728,"7285389",1006382593,2,4.00,0.00,"ft"
1006686290,"7285421",1006382830,1,0.00,20.00,"ft"
1006686291,"7285421",1006382830,2,,,"ft"
1006689992,"7285490",1006383549,1,0.00,5.00,"ft"
1006689993,"7285490",1006383549,2,5.00,15.00,"ft"
1006690003,"7285491",1006383552,1,0.00,5.00,"ft"
1006690004,"7285491",1006383552,2,5.00,15.00,"ft"
1006690014,"7285492",1006383555,1,0.00,7.00,"ft"
1006690015,"7285492",1006383555,2,7.00,17.00,"ft"
1006690016,"7285492",1006383555,3,,,"ft"
1006690026,"7285493",1006383558,1,0.00,17.00,"ft"
1006690027,"7285493",1006383558,2,17.00,27.00,"ft"
1006690037,"7285494",1006383561,1,0.00,17.00,"m"
1006690038,"7285494",1006383561,2,17.00,27.00,"m"
1006690130,"7285495",1006383564,1,0.00,5.00,"m"
1006690131,"7285495",1006383564,2,5.00,15.00,"m"
1006696107,"7285594",1006384172,1,0.00,6.06,"m"
1006696158,"7285595",1006384175,1,0.00,6.06,"m"
1006659614,"7285649",1006384457,1,,,"m"
1006659615,"7285649",1006384457,1,0.00,2.50,"m"
1006662624,"7285664",1006384502,1,0.00,2.75,"m"
1006662838,"7285667",1006384511,1,0.00,,"m"
1006688982,"7285672",1006384526,1,0.00,2.75,"m"
1006689489,"7285679",1006384689,1,0.00,20.00,"ft"
1006690141,"7285691",1006384725,1,0.10,2.13,"m"
1006640952,"7285825",1006395055,1,0.00,21.30,"m"
1006646592,"7285944",1006421551,1,0.00,1.00,"ft"
1006646593,"7285944",1006421551,2,1.00,5.00,"ft"
1006668634,"7286293",1006441775,1,0.00,1.00,"ft"
1006668635,"7286293",1006441775,2,1.00,3.00,"ft"
1006668636,"7286293",1006441775,3,3.00,9.00,"ft"
1006668662,"7286294",1006441778,1,0.00,1.00,"ft"
1006668663,"7286294",1006441778,2,1.00,3.00,"ft"
1006668664,"7286294",1006441778,3,3.00,9.00,"ft"
1006668691,"7286295",1006441781,1,0.00,1.00,"ft"
1006668692,"7286295",1006441781,2,1.00,3.00,"ft"
1006668693,"7286295",1006441781,3,3.00,9.00,"ft"
1006668748,"7286296",1006441784,1,0.00,0.31,"m"
1006668749,"7286296",1006441784,2,0.31,1.21,"m"
1006668750,"7286296",1006441784,3,1.21,3.35,"m"
1006668843,"7286297",1006441787,1,,,"m"
1006668844,"7286297",1006441787,1,0.00,0.31,"m"
1006668845,"7286297",1006441787,2,0.31,2.74,"m"
1006668846,"7286297",1006441787,3,2.74,6.09,"m"
1006668858,"7286298",1006441790,1,0.00,0.31,"m"
1006668859,"7286298",1006441790,2,0.31,3.65,"m"
1006668860,"7286298",1006441790,3,3.65,7.30,"m"
1006675497,"7286402",1006442624,1,0.00,0.31,"m"
1006675498,"7286402",1006442624,2,0.31,1.22,"m"
1006675499,"7286402",1006442624,3,1.22,4.57,"m"
1006675539,"7286403",1006442627,1,0.00,0.31,"m"
1006675540,"7286403",1006442627,2,0.31,1.22,"m"
1006675541,"7286403",1006442627,3,1.22,4.57,"m"
1006675569,"7286404",1006442630,1,0.00,0.31,"m"
1006675570,"7286404",1006442630,2,0.31,1.22,"m"
1006675571,"7286404",1006442630,3,1.22,4.57,"m"
1006675623,"7286405",1006442633,1,0.00,0.31,"m"
1006675624,"7286405",1006442633,2,0.31,1.22,"m"
1006675625,"7286405",1006442633,3,1.22,4.57,"m"
1006675788,"7286408",1006442642,1,0.00,1.00,"ft"
1006675789,"7286408",1006442642,2,1.00,4.00,"ft"
1006675790,"7286408",1006442642,3,4.00,10.00,"ft"
1006680101,"7286468",1006442976,1,0.00,0.76,"m"
1006680102,"7286468",1006442976,2,0.76,2.59,"m"
1006680249,"7286469",1006442979,1,0.00,0.61,"m"
1006680250,"7286469",1006442979,2,0.61,1.98,"m"
1006680307,"7286470",1006442982,1,0.00,0.76,"m"
1006680308,"7286470",1006442982,2,0.76,1.52,"m"
1006680319,"7286471",1006442985,1,0.00,0.91,"m"
1006680320,"7286471",1006442985,2,0.91,1.68,"m"
1006680331,"7286472",1006442988,1,0.00,0.45,"m"
1006680332,"7286472",1006442988,2,0.45,1.06,"m"
1006680512,"7286481",1006443243,1,0.00,0.51,"m"
1006680513,"7286481",1006443243,2,0.51,2.74,"m"
1006680514,"7286481",1006443243,3,2.74,6.10,"m"
1006680549,"7286482",1006443246,1,0.00,0.31,"m"
1006680550,"7286482",1006443246,2,0.31,2.90,"m"
1006680551,"7286482",1006443246,3,2.90,6.10,"m"
1006681709,"7286574",1006444086,1,0.00,0.31,"m"
1006681710,"7286574",1006444086,2,0.31,0.91,"m"
1006681711,"7286574",1006444086,3,0.91,4.27,"m"
1006681722,"7286575",1006444089,1,0.00,0.31,"m"
1006681723,"7286575",1006444089,2,0.31,0.91,"m"
1006681724,"7286575",1006444089,3,0.91,4.27,"m"
1006703554,"7286702",1006445995,1,0.00,138.50,"ft"
1006704474,"7286783",1006460159,1,0.00,60.00,"ft"
1006704483,"7286784",1006460177,1,0.00,36.00,"ft"
1006704484,"7286784",1006460177,2,,,"ft"
1006704493,"7286785",1006460191,1,0.00,42.70,"ft"
1006704494,"7286785",1006460191,2,,,"ft"
1006704495,"7286785",1006460191,3,,,"ft"
1006704496,"7286785",1006460191,4,,,"ft"
1006704505,"7286786",1006460335,1,0.00,19.40,"ft"
1006704506,"7286786",1006460335,2,,,"ft"
1006704507,"7286786",1006460335,3,,,"ft"
1006704516,"7286787",1006460491,1,0.00,17.80,"ft"
1006704517,"7286787",1006460491,2,,,"ft"
