"FORMATION_ID","BORE_HOLE_ID","WELL_ID","LAYER","COLOR","MAT1","MAT2","MAT3","FORMATION_TOP_DEPTH","FORMATION_END_DEPTH","FORMATION_END_DEPTH_UOM"
931075861,10052086,"1530551",4,"2","28","17",,28.00,33.00,"ft"
931075862,10052086,"1530551",5,"2","26","17",,33.00,38.00,"ft"
931075863,10052086,"1530551",6,"6","15","26",,38.00,160.00,"ft"
931075864,10052086,"1530551",7,"2","15","26",,160.00,206.00,"ft"
931075865,10052087,"1530552",1,"6","02",,,0.00,1.00,"ft"
931075866,10052087,"1530552",2,"6","14","12","11",1.00,27.00,"ft"
931075867,10052087,"1530552",3,"6","15","26","73",27.00,77.00,"ft"
931075868,10052088,"1530553",1,"6","14","05",,0.00,5.00,"ft"
931075869,10052088,"1530553",2,"2","15","26","73",5.00,52.00,"ft"
931075870,10052088,"1530553",3,"6","15","26","73",52.00,118.00,"ft"
931075871,10052088,"1530553",4,"2","15","26",,118.00,127.00,"ft"
931075872,10052089,"1530554",1,"6","05","14","12",0.00,26.00,"ft"
931075873,10052089,"1530554",2,"2","15","26",,26.00,52.00,"ft"
931075874,10052090,"1530555",1,"2","05",,,0.00,28.00,"ft"
931075875,10052090,"1530555",2,"2","11","28",,28.00,30.00,"ft"
931075876,10052090,"1530555",3,"6","15","26",,30.00,55.00,"ft"
931075877,10052091,"1530556",1,"6","14","12",,0.00,7.00,"ft"
931075878,10052091,"1530556",2,"2","15","26",,7.00,76.00,"ft"
931075879,10052092,"1530557",1,"6","28","79",,0.00,80.00,"ft"
931075880,10052092,"1530557",2,"2","05","12","11",80.00,89.00,"ft"
931075881,10052092,"1530557",3,"2","15","73",,89.00,125.00,"ft"
931075882,10052093,"1530558",1,"6","28",,,0.00,5.00,"ft"
931075883,10052093,"1530558",2,"1","18",,,5.00,100.00,"ft"
931075884,10052094,"1530559",1,"6","28","12","77",0.00,31.00,"ft"
931075885,10052094,"1530559",2,"6","11","28","79",31.00,39.00,"ft"
931075886,10052094,"1530559",3,"2","15",,,39.00,55.00,"ft"
931075887,10052095,"1530560",1,"6","28","12","77",0.00,30.00,"ft"
931075888,10052095,"1530560",2,"6","11","28","79",30.00,37.00,"ft"
931075889,10052095,"1530560",3,"2","15",,,37.00,55.00,"ft"
931075890,10052096,"1530561",1,"6","28","12","77",0.00,34.00,"ft"
931075891,10052096,"1530561",2,"6","11","28","79",34.00,38.00,"ft"
931075892,10052096,"1530561",3,"2","15",,,38.00,180.00,"ft"
931075893,10052097,"1530562",1,"6","28","12","77",0.00,36.00,"ft"
931075894,10052097,"1530562",2,"6","11","28","79",36.00,40.00,"ft"
931075895,10052097,"1530562",3,"2","15",,,40.00,180.00,"ft"
931075896,10052098,"1530563",1,"2","05",,,0.00,45.00,"ft"
931075897,10052098,"1530563",2,"2","34",,,45.00,53.00,"ft"
931075898,10052098,"1530563",3,"2","28","11",,53.00,55.00,"ft"
931075899,10052098,"1530563",4,"1","15",,,55.00,140.00,"ft"
931075900,10052099,"1530564",1,,"05",,,0.00,47.00,"ft"
931075901,10052099,"1530564",2,,"34",,,47.00,53.00,"ft"
931075902,10052099,"1530564",3,"2","28","11",,53.00,58.00,"ft"
931075903,10052099,"1530564",4,"1","15",,,58.00,120.00,"ft"
931075904,10052100,"1530565",1,"2","05",,,0.00,14.00,"ft"
931075905,10052100,"1530565",2,"2","15",,,14.00,95.00,"ft"
931075906,10052100,"1530565",3,"2","18",,,95.00,158.00,"ft"
931075907,10052101,"1530566",1,"6","05","81",,0.00,8.00,"ft"
931075908,10052101,"1530566",2,"7","21",,,8.00,138.00,"ft"
931075909,10052102,"1530567",1,"6","28",,,0.00,10.00,"ft"
931075910,10052102,"1530567",2,"2","28","90","08",10.00,35.00,"ft"
931075911,10052103,"1530568",1,"6","34","12",,0.00,11.00,"ft"
931075912,10052103,"1530568",2,"2","15","17",,11.00,90.00,"ft"
931075913,10052103,"1530568",3,"2","17","18",,90.00,150.00,"ft"
931075914,10052104,"1530569",1,"8","28",,,0.00,15.00,"ft"
931075915,10052104,"1530569",2,"2","28","90","08",15.00,42.00,"ft"
931075916,10052105,"1530570",1,"6","28",,,0.00,22.00,"ft"
931075917,10052105,"1530570",2,"2","28","90","08",22.00,51.00,"ft"
931075918,10052106,"1530571",1,"8","05","85",,0.00,15.00,"ft"
931075919,10052106,"1530571",2,"2","05","85",,15.00,37.00,"ft"
931075920,10052106,"1530571",3,"2","28","11","08",37.00,39.00,"ft"
931075921,10052106,"1530571",4,"6","15",,,39.00,65.00,"ft"
931075922,10052106,"1530571",5,"2","15",,,65.00,245.00,"ft"
931075923,10052107,"1530572",1,"2","15","73",,0.00,26.00,"ft"
931075924,10052108,"1530573",1,"6","05","85",,0.00,12.00,"ft"
931075925,10052108,"1530573",2,"3","05","85",,12.00,45.00,"ft"
931075926,10052108,"1530573",3,"2","11","85",,45.00,57.00,"ft"
931075927,10052108,"1530573",4,"6","17","73",,57.00,69.00,"ft"
931075928,10052109,"1530574",1,"6","05","13","79",0.00,17.00,"ft"
931075929,10052109,"1530574",2,"2","05","12","14",17.00,24.00,"ft"
931075930,10052109,"1530574",3,"2","15","73",,24.00,30.00,"ft"
931075931,10052110,"1530575",1,"7","05","11","05",0.00,18.00,"ft"
931075932,10052110,"1530575",2,,"11",,,18.00,19.00,"ft"
931075933,10052111,"1530576",1,"6","05","79",,0.00,12.00,"ft"
931075934,10052111,"1530576",2,"2","05","12",,12.00,29.00,"ft"
931075935,10052111,"1530576",3,"2","15",,,29.00,63.00,"ft"
931075936,10052111,"1530576",4,"2","18",,,63.00,75.00,"ft"
931075937,10052112,"1530577",1,"6","28",,,0.00,8.00,"ft"
931075938,10052112,"1530577",2,"2","28",,,8.00,20.00,"ft"
931075939,10052112,"1530577",3,"2","28","11","13",20.00,25.00,"ft"
931075940,10052112,"1530577",4,"2","17",,,25.00,40.00,"ft"
931075941,10052112,"1530577",5,"2","15","74","71",40.00,91.00,"ft"
931075942,10052112,"1530577",6,"2","15",,,91.00,175.00,"ft"
931075943,10052113,"1530578",1,"6","28","12",,0.00,6.00,"ft"
931075944,10052113,"1530578",2,"2","15","73",,6.00,79.00,"ft"
931075945,10052114,"1530579",1,"2","15","74","71",0.00,3.00,"ft"
931075946,10052114,"1530579",2,"2","15","74","73",3.00,100.00,"ft"
931075947,10052115,"1530580",1,"2","15","74","71",0.00,3.00,"ft"
931075948,10052115,"1530580",2,"2","15",,,3.00,50.00,"ft"
931075949,10052116,"1530581",1,"6","05","79",,0.00,12.00,"ft"
931075950,10052116,"1530581",2,"2","05","77",,12.00,47.00,"ft"
931075951,10052116,"1530581",3,"2","15",,,47.00,192.00,"ft"
931075952,10052116,"1530581",4,"2","18",,,192.00,235.00,"ft"
931075953,10052117,"1530582",1,"6","05",,,0.00,12.00,"ft"
931075954,10052117,"1530582",2,"2","05",,,12.00,45.00,"ft"
931075955,10052117,"1530582",3,"2","28","11",,45.00,47.00,"ft"
931075956,10052117,"1530582",4,"2","15",,,47.00,55.00,"ft"
931075957,10052118,"1530583",1,"6","05","79",,0.00,12.00,"ft"
931075958,10052118,"1530583",2,"2","05",,,12.00,54.00,"ft"
931075959,10052118,"1530583",3,"2","15",,,54.00,190.00,"ft"
931075960,10052118,"1530583",4,"2","18","73",,190.00,240.00,"ft"
931075961,10052119,"1530584",1,"6","02","12",,0.00,6.00,"ft"
931075962,10052119,"1530584",2,"2","15","73",,6.00,200.00,"ft"
931075963,10052120,"1530585",1,"6","28",,,0.00,2.00,"ft"
931075964,10052120,"1530585",2,"6","02","71","26",2.00,6.00,"ft"
931075965,10052120,"1530585",3,"2","15",,,6.00,275.00,"ft"
931075966,10052121,"1530586",1,"2","15","74","71",0.00,6.00,"ft"
931075967,10052121,"1530586",2,"2","15",,,6.00,140.00,"ft"
931075968,10052121,"1530586",3,"2","15",,,140.00,175.00,"ft"
931075969,10052122,"1530587",1,"6","14","12",,0.00,10.00,"ft"
931075970,10052122,"1530587",2,"2","14","12",,10.00,20.00,"ft"
931075971,10052122,"1530587",3,"2","28","11",,20.00,24.00,"ft"
931075972,10052122,"1530587",4,"2","15",,,24.00,150.00,"ft"
931075973,10052123,"1530588",1,"6","05","79",,0.00,2.00,"ft"
931075974,10052123,"1530588",2,"6","14","13","79",2.00,12.00,"ft"
931075975,10052123,"1530588",3,"2","14","13",,12.00,44.00,"ft"
931075976,10052123,"1530588",4,"2","15","73",,44.00,121.00,"ft"
931075977,10052123,"1530588",5,"2","18",,,121.00,200.00,"ft"
931075978,10052124,"1530589",1,"6","05",,,0.00,3.00,"ft"
931075979,10052124,"1530589",2,"2","15",,,3.00,175.00,"ft"
931075980,10052125,"1530590",1,"6","02","81","12",0.00,10.00,"ft"
931075981,10052125,"1530590",2,"6","05","12","79",10.00,18.00,"ft"
931075982,10052125,"1530590",3,"2","15","73",,18.00,100.00,"ft"
931075983,10052126,"1530591",1,"6","28","12","77",0.00,5.00,"ft"
931075984,10052126,"1530591",2,"2","15",,,5.00,200.00,"ft"
931075985,10052127,"1530592",1,"6","05","12","79",0.00,6.00,"ft"
931075986,10052127,"1530592",2,"2","15",,,6.00,85.00,"ft"
931075987,10052128,"1530593",1,"6","02","28",,0.00,3.00,"ft"
931075988,10052128,"1530593",2,"2","18","74","71",3.00,50.00,"ft"
931075989,10052129,"1530594",1,"6","05",,,0.00,1.00,"ft"
931075990,10052129,"1530594",2,"2","15","73",,1.00,38.00,"ft"
931075991,10052129,"1530594",3,"2","15",,,38.00,225.00,"ft"
931075992,10052130,"1530595",1,"6","05",,,0.00,10.00,"ft"
931075993,10052130,"1530595",2,"2","15",,,10.00,90.00,"ft"
931075994,10052130,"1530595",3,"2","18",,,90.00,175.00,"ft"
931075995,10052131,"1530596",1,"6","05","12","79",0.00,6.00,"ft"
931075996,10052131,"1530596",2,"2","18",,,6.00,75.00,"ft"
931075997,10052132,"1530597",1,"6","02",,,0.00,1.00,"ft"
931075998,10052132,"1530597",2,"2","18",,,1.00,125.00,"ft"
931075999,10052133,"1530598",1,"6","02","81","12",0.00,6.00,"ft"
931076000,10052133,"1530598",2,"2","15","73",,6.00,110.00,"ft"
931076001,10052134,"1530599",1,"6","02","81","12",0.00,4.00,"ft"
931076002,10052134,"1530599",2,"6","05","79",,4.00,15.00,"ft"
931076003,10052134,"1530599",3,"2","05","86",,15.00,65.00,"ft"
931076004,10052134,"1530599",4,"2","28","11","13",65.00,80.00,"ft"
931076005,10052134,"1530599",5,"2","11","79",,80.00,82.00,"ft"
931076006,10052135,"1530600",1,"6","28","12",,0.00,4.00,"ft"
931076007,10052135,"1530600",2,"6","14","13","79",4.00,9.00,"ft"
931076008,10052135,"1530600",3,"2","15","74",,9.00,14.00,"ft"
931076009,10052135,"1530600",4,"2","15","73",,14.00,75.00,"ft"
931076010,10052136,"1530601",1,"6","28",,,0.00,13.00,"ft"
931076011,10052136,"1530601",2,"2","28","11","13",13.00,22.00,"ft"
931076012,10052136,"1530601",3,"2","15",,,22.00,50.00,"ft"
931076013,10052137,"1530602",1,,"05",,,0.00,30.00,"ft"
931076014,10052137,"1530602",2,,"11","13",,30.00,45.00,"ft"
931076015,10052137,"1530602",3,"2","15",,,45.00,120.00,"ft"
931076016,10052138,"1530603",1,"2","18",,,0.00,120.00,"ft"
931076017,10052139,"1530604",1,,"17","26",,0.00,3.00,"ft"
931076018,10052139,"1530604",2,"2","18",,,3.00,66.00,"ft"
931076019,10052139,"1530604",3,"8","21",,,66.00,110.00,"ft"
931076020,10052140,"1530605",1,,"05",,,0.00,3.00,"ft"
931076021,10052140,"1530605",2,"2","15",,,3.00,78.00,"ft"
931076022,10052140,"1530605",3,"2","18",,,78.00,97.00,"ft"
931076023,10052141,"1530606",1,"2","28",,,0.00,13.00,"ft"
931076024,10052141,"1530606",2,,"05","11",,13.00,42.00,"ft"
931076025,10052141,"1530606",3,"2","15",,,42.00,80.00,"ft"
931076026,10052142,"1530607",1,,"14","13",,0.00,39.00,"ft"
931076027,10052142,"1530607",2,"2","15",,,39.00,120.00,"ft"
931076028,10052143,"1530608",1,,"28","11","05",0.00,40.00,"ft"
931076029,10052143,"1530608",2,"2","15",,,40.00,160.00,"ft"
931076030,10052143,"1530608",3,,"28","12",,160.00,200.00,"ft"
931076031,10052144,"1530609",1,,"28","11","13",0.00,49.00,"ft"
931076032,10052144,"1530609",2,"2","15",,,49.00,100.00,"ft"
931076033,10052145,"1530610",1,,"05",,,0.00,3.00,"ft"
931076034,10052145,"1530610",2,"2","15",,,3.00,60.00,"ft"
931076035,10052146,"1530611",1,,"28",,,0.00,5.00,"ft"
931076036,10052146,"1530611",2,"6","05",,,5.00,21.00,"ft"
931076037,10052146,"1530611",3,"3","05",,,21.00,73.00,"ft"
931076038,10052146,"1530611",4,,"11",,,73.00,75.00,"ft"
931076039,10052146,"1530611",5,"4","15",,,75.00,220.00,"ft"
931076040,10052147,"1530612",1,"6","34","13","73",0.00,9.00,"ft"
931076041,10052147,"1530612",2,"2","34","13","73",9.00,46.00,"ft"
931076042,10052147,"1530612",3,"2","15","73",,46.00,83.00,"ft"
931076043,10052148,"1530613",1,"6","34","13","73",0.00,11.00,"ft"
931076044,10052148,"1530613",2,"2","34","13","73",11.00,48.00,"ft"
931076045,10052148,"1530613",3,"2","11","73",,48.00,51.00,"ft"
931076046,10052148,"1530613",4,"2","15","73",,51.00,83.00,"ft"
931076047,10052149,"1530614",1,"6","14","13","66",0.00,3.00,"ft"
931076048,10052149,"1530614",2,"2","15","17","74",3.00,130.00,"ft"
931076049,10052149,"1530614",3,"2","15","26","18",130.00,183.00,"ft"
931076050,10052150,"1530615",1,"6","34","13","66",0.00,10.00,"ft"
931076051,10052150,"1530615",2,"2","15","26",,10.00,120.00,"ft"
931076052,10052150,"1530615",3,"2","15","18","74",120.00,163.00,"ft"
931076053,10052151,"1530616",1,,"24",,,0.00,100.00,"ft"
931076054,10052151,"1530616",2,"6","15",,,100.00,205.00,"ft"
931076055,10052152,"1530617",1,"6","14",,,0.00,12.00,"ft"
931076056,10052152,"1530617",2,"2","17","15",,12.00,110.00,"ft"
931076057,10052153,"1530618",1,"6","02",,,0.00,2.00,"ft"
931076058,10052153,"1530618",2,"2","17","15",,2.00,140.00,"ft"
931076059,10052154,"1530619",1,"6","28",,,0.00,2.00,"ft"
931076060,10052154,"1530619",2,"2","17","15",,2.00,100.00,"ft"
931076061,10052155,"1530620",1,"6","15","71",,0.00,5.00,"ft"
931076062,10052155,"1530620",2,"2","15",,,5.00,163.00,"ft"
931076063,10052156,"1530621",1,"6","05","12","79",0.00,10.00,"ft"
931076064,10052156,"1530621",2,"2","15","73",,10.00,87.00,"ft"
931076065,10052156,"1530621",3,"8","16","73",,87.00,141.00,"ft"
931076066,10052157,"1530622",1,"6","05","85",,0.00,12.00,"ft"
931076067,10052157,"1530622",2,"2","15","73",,12.00,65.00,"ft"
931076068,10052157,"1530622",3,"1","21","73",,65.00,152.00,"ft"
931076069,10052157,"1530622",4,"2","16","73",,152.00,160.00,"ft"
931076070,10052158,"1530623",1,"6","05","13","85",0.00,6.00,"ft"
931076071,10052158,"1530623",2,"2","15","73",,6.00,97.00,"ft"
931076072,10052158,"1530623",3,"2","16","73",,97.00,104.00,"ft"
931076073,10052159,"1530625",1,"6","05","13","73",0.00,12.00,"ft"
931076074,10052159,"1530625",2,"2","15","73",,12.00,79.00,"ft"
931076075,10052159,"1530625",3,"6","17","73",,79.00,100.00,"ft"
931076076,10052160,"1530626",1,"6","05","79",,0.00,10.00,"ft"
931076077,10052160,"1530626",2,"2","05","86",,10.00,38.00,"ft"
931076078,10052160,"1530626",3,"2","05","81","11",38.00,56.00,"ft"
931076079,10052160,"1530626",4,"1","18","73",,56.00,75.00,"ft"
931076080,10052161,"1530627",1,"6","14","13","79",0.00,8.00,"ft"
931076081,10052161,"1530627",2,"2","14","13","79",8.00,15.00,"ft"
931076082,10052161,"1530627",3,"2","15",,,15.00,136.00,"ft"
931076083,10052161,"1530627",4,"2","18","73",,136.00,188.00,"ft"
931076084,10052162,"1530628",1,"6","05","79",,0.00,12.00,"ft"
931076085,10052162,"1530628",2,"2","05","86",,12.00,20.00,"ft"
931076086,10052162,"1530628",3,"2","05",,,20.00,49.00,"ft"
931076087,10052162,"1530628",4,"2","15","73",,49.00,100.00,"ft"
931076088,10052162,"1530628",5,"2","18",,,100.00,198.00,"ft"
931076089,10052163,"1530629",1,"6","14","13","79",0.00,13.00,"ft"
931076090,10052163,"1530629",2,"2","14","13","79",13.00,19.00,"ft"
931076091,10052163,"1530629",3,"2","15","90","73",19.00,85.00,"ft"
931076092,10052164,"1530630",1,"6","02","12","17",0.00,4.00,"ft"
931076093,10052164,"1530630",2,"2","15",,,4.00,225.00,"ft"
931076094,10052165,"1530631",1,"6","28","11","13",0.00,8.00,"ft"
931076095,10052165,"1530631",2,"6","14","13","79",8.00,29.00,"ft"
931076096,10052165,"1530631",3,"2","14","13","79",29.00,45.00,"ft"
931076097,10052165,"1530631",4,"2","15",,,45.00,125.00,"ft"
931076098,10052166,"1530632",1,"6","05","12",,0.00,10.00,"ft"
931076099,10052166,"1530632",2,"2","05","81",,10.00,44.00,"ft"
931076100,10052166,"1530632",3,"2","28","11","13",44.00,70.00,"ft"
931076101,10052166,"1530632",4,"2","18",,,70.00,100.00,"ft"
931076102,10052167,"1530633",1,"6","14","13","79",0.00,21.00,"ft"
931076103,10052167,"1530633",2,"2","05","81","13",21.00,43.00,"ft"
931076104,10052167,"1530633",3,"2","28","13","77",43.00,63.00,"ft"
931076105,10052167,"1530633",4,"2","15","73",,63.00,85.00,"ft"
931076106,10052168,"1530634",1,"6","05","12","79",0.00,12.00,"ft"
931076107,10052168,"1530634",2,"2","05","12","77",12.00,30.00,"ft"
931076108,10052168,"1530634",3,"2","28","11","13",30.00,55.00,"ft"
931076109,10052168,"1530634",4,"2","14","79",,55.00,68.00,"ft"
931076110,10052168,"1530634",5,"2","15","73",,68.00,100.00,"ft"
931076111,10052169,"1530635",1,"6","02","81","68",0.00,9.00,"ft"
931076112,10052169,"1530635",2,"2","15",,,9.00,225.00,"ft"
931076113,10052170,"1530636",1,"6","02","81","79",0.00,6.00,"ft"
931076114,10052170,"1530636",2,"2","15","79",,6.00,12.00,"ft"
931076115,10052170,"1530636",3,"2","15",,,12.00,100.00,"ft"
931076116,10052171,"1530637",1,"6","02","81",,0.00,5.00,"ft"
931076117,10052171,"1530637",2,"2","15","73",,5.00,32.00,"ft"
931076118,10052171,"1530637",3,"2","15","74","71",32.00,46.00,"ft"
931076119,10052171,"1530637",4,"2","15",,,46.00,225.00,"ft"
931076120,10052172,"1530638",1,"6","02","12",,0.00,4.00,"ft"
931076121,10052172,"1530638",2,"2","15",,,4.00,110.00,"ft"
931076122,10052173,"1530639",1,"6","02","12",,0.00,8.00,"ft"
931076123,10052173,"1530639",2,"2","15","73",,8.00,150.00,"ft"
931076124,10052174,"1530640",1,"6","05","12","79",0.00,5.00,"ft"
931076125,10052174,"1530640",2,"2","05",,,5.00,13.00,"ft"
931076126,10052174,"1530640",3,"2","18","90","73",13.00,100.00,"ft"
931076127,10052175,"1530641",1,"6","02",,,0.00,3.00,"ft"
931076128,10052175,"1530641",2,"2","15","73",,3.00,41.00,"ft"
931076129,10052175,"1530641",3,"2","18","90","73",41.00,85.00,"ft"
931076130,10052176,"1530642",1,"6","05","79",,0.00,8.00,"ft"
931076131,10052176,"1530642",2,"2","05",,,8.00,15.00,"ft"
931076132,10052176,"1530642",3,"2","05",,,15.00,75.00,"ft"
931076133,10052176,"1530642",4,"2","28","12","79",75.00,105.00,"ft"
931076134,10052176,"1530642",5,,"11","79",,105.00,107.00,"ft"
931076135,10052177,"1530643",1,"6","28",,,0.00,8.00,"ft"
931076136,10052177,"1530643",2,"2","28",,,8.00,14.00,"ft"
931076137,10052177,"1530643",3,"2","28","11","13",14.00,125.00,"ft"
931076138,10052177,"1530643",4,"2","18","90","73",125.00,200.00,"ft"
931076139,10052178,"1530644",1,"6","02","12",,0.00,5.00,"ft"
931076140,10052178,"1530644",2,"2","15","74","73",5.00,12.00,"ft"
931076141,10052178,"1530644",3,"2","15","73",,12.00,118.00,"ft"
931076142,10052178,"1530644",4,"2","18","73",,118.00,175.00,"ft"
931076143,10052179,"1530645",1,"6","02","12","79",0.00,5.00,"ft"
931076144,10052179,"1530645",2,"2","15","73",,5.00,129.00,"ft"
931076145,10052179,"1530645",3,"2","18",,,129.00,200.00,"ft"
931076146,10052180,"1530646",1,"6","02","71","26",0.00,3.00,"ft"
931076147,10052180,"1530646",2,"2","15","73",,3.00,135.00,"ft"
931076148,10052181,"1530647",1,"6","14","26",,0.00,6.00,"ft"
931076149,10052181,"1530647",2,"2","15","73",,6.00,90.00,"ft"
931076150,10052182,"1530648",1,"6","14",,,0.00,26.00,"ft"
931076151,10052182,"1530648",2,"6","17","26",,26.00,34.00,"ft"
931076152,10052182,"1530648",3,"6","15","26",,34.00,60.00,"ft"
931076153,10052183,"1530649",1,,"00",,,0.00,5.00,"ft"
931076154,10052184,"1530650",1,"6","02","73",,0.00,11.00,"ft"
931076155,10052184,"1530650",2,"2","15","74",,11.00,123.00,"ft"
931076156,10052185,"1530651",1,,"05","11",,0.00,24.00,"ft"
931076157,10052185,"1530651",2,"2","06",,,24.00,145.00,"ft"
931076158,10052185,"1530651",3,"2","18",,,145.00,152.00,"ft"
931076159,10052185,"1530651",4,"2","18",,,152.00,160.00,"ft"
931076160,10052186,"1530652",1,"6","28",,,0.00,35.00,"ft"
931076161,10052187,"1530653",1,"6","28",,,0.00,42.00,"ft"
931076162,10052187,"1530653",2,"8","17",,,42.00,51.00,"ft"
931076163,10052187,"1530653",3,"2","15",,,51.00,123.00,"ft"
931076164,10052187,"1530653",4,"2","15","18",,123.00,168.00,"ft"
931076165,10052187,"1530653",5,"1","18",,,168.00,200.00,"ft"
931076166,10052187,"1530653",6,"4","21",,,200.00,210.00,"ft"
931076167,10052188,"1530654",1,"6","28",,,0.00,20.00,"ft"
931076168,10052188,"1530654",2,"6","28",,,20.00,54.00,"ft"
931076169,10052189,"1530655",1,"6","28",,,0.00,58.00,"ft"
931076170,10052190,"1530656",1,"6","18",,,0.00,8.00,"ft"
931076171,10052190,"1530656",2,"2","05","12",,8.00,53.00,"ft"
931076172,10052190,"1530656",3,"2","11","06",,53.00,60.00,"ft"
931076173,10052190,"1530656",4,"2","26","15",,60.00,80.00,"ft"
931076174,10052191,"1530657",1,"6","18",,,0.00,21.00,"ft"
931076175,10052191,"1530657",2,"3","05",,,21.00,40.00,"ft"
931076176,10052191,"1530657",3,,"15","71",,40.00,44.00,"ft"
931076177,10052191,"1530657",4,,"15",,,44.00,58.00,"ft"
931076178,10052192,"1530658",1,"6","28",,,0.00,15.00,"ft"
931076179,10052192,"1530658",2,"2","05",,,15.00,20.00,"ft"
931076180,10052192,"1530658",3,"2","11","74",,20.00,30.00,"ft"
931076181,10052192,"1530658",4,"8","15","71",,30.00,37.00,"ft"
931076182,10052192,"1530658",5,"2","15",,,37.00,181.00,"ft"
931076183,10052193,"1530659",1,"6","28",,,0.00,12.00,"ft"
931076184,10052193,"1530659",2,"2","05","12",,12.00,26.00,"ft"
931076185,10052193,"1530659",3,"2","15",,,26.00,102.00,"ft"
931076186,10052193,"1530659",4,"2","18","15",,102.00,142.00,"ft"
931076187,10052194,"1530660",1,"6","05",,,0.00,12.00,"ft"
931076188,10052194,"1530660",2,"2","05",,,12.00,30.00,"ft"
931076189,10052194,"1530660",3,"2","11",,,30.00,34.00,"ft"
931076190,10052194,"1530660",4,"8","15","71",,34.00,43.00,"ft"
931076191,10052194,"1530660",5,"2","15",,,43.00,60.00,"ft"
931076192,10052195,"1530661",1,"6","28",,,0.00,4.00,"ft"
931076193,10052195,"1530661",2,"1","17","15",,4.00,82.00,"ft"
931076194,10052196,"1530662",1,"2","05",,,0.00,9.00,"ft"
931076195,10052196,"1530662",2,"1","17","15",,9.00,180.00,"ft"
931076196,10052197,"1530663",1,"2","05",,,0.00,12.00,"ft"
931076197,10052197,"1530663",2,"8","21",,,12.00,140.00,"ft"
